application_id,student_id,company,recruiter,stage,placed,offer_value
APP21598,S10495,BuildRight,Recruiter D,Screening,False,
APP21599,S10496,FinEdge,Recruiter C,Interview,False,
APP21600,S10497,RetailPulse,Recruiter D,Interview,False,
APP21601,S10498,FinEdge,Recruiter A,Rejected,False,
APP21602,S10500,BuildRight,Recruiter F,Submitted,False,
APP21603,S10503,TechNova,Recruiter C,Rejected,False,
APP21604,S10505,InnoWorks,Recruiter C,Interview,False,
APP21605,S10506,NextGen Systems,Recruiter C,Interview,False,
APP21606,S10507,CloudSprint,Recruiter E,Rejected,False,
APP21607,S10511,InnoWorks,Recruiter G,Interview,False,
APP21608,S10513,DataForge,Recruiter H,Interview,False,
APP21609,S10514,HealthByte,Recruiter F,Screening,False,
APP21610,S10515,SecureStack,Recruiter F,Submitted,False,
APP21611,S10516,FinEdge,Recruiter D,Rejected,False,
APP21612,S10517,FinEdge,Recruiter G,Screening,False,
APP21613,S10518,DataForge,Recruiter E,Rejected,False,
APP21614,S10519,HealthByte,Recruiter G,Offer,False,7.004017496996815
APP21615,S10527,SecureStack,Recruiter D,Interview,False,
APP21616,S10530,FinEdge,Recruiter A,Screening,False,
APP21617,S10531,CloudSprint,Recruiter D,Screening,False,
APP21618,S10532,FinEdge,Recruiter G,Rejected,False,
APP21619,S10533,SecureStack,Recruiter H,Submitted,False,
APP21620,S10535,LogicLoop,Recruiter A,Submitted,False,
APP21621,S10538,CloudSprint,Recruiter E,Submitted,False,
APP21622,S10539,NextGen Systems,Recruiter H,Submitted,False,
APP21623,S10540,InnoWorks,Recruiter F,Interview,False,
APP21624,S10545,InnoWorks,Recruiter E,Submitted,False,
APP21625,S10550,RetailPulse,Recruiter D,Offer,True,9.28163813527927
APP21626,S10551,TechNova,Recruiter A,Screening,False,
APP21627,S10552,TechNova,Recruiter H,Interview,False,
APP21628,S10554,MarketMint,Recruiter G,Rejected,False,
APP21629,S10557,MarketMint,Recruiter H,Rejected,False,
APP21630,S10558,TechNova,Recruiter F,Interview,False,
APP21631,S10559,NextGen Systems,Recruiter A,Rejected,False,
APP21632,S10561,TechNova,Recruiter G,Offer,True,5.6594767704591575
APP21633,S10562,HealthByte,Recruiter B,Interview,False,
APP21634,S10563,MarketMint,Recruiter H,Submitted,False,
APP21635,S10564,CloudSprint,Recruiter D,Interview,False,
APP21636,S10565,BuildRight,Recruiter C,Interview,False,
APP21637,S10566,InnoWorks,Recruiter C,Rejected,False,
APP21638,S10568,MarketMint,Recruiter A,Submitted,False,
APP21639,S10569,DataForge,Recruiter E,Submitted,False,
APP21640,S10570,DataForge,Recruiter F,Interview,False,
APP21641,S10571,SecureStack,Recruiter A,Submitted,False,
APP21642,S10572,SecureStack,Recruiter E,Interview,False,
APP21643,S10574,DataForge,Recruiter H,Submitted,False,
APP21644,S10575,TechNova,Recruiter G,Interview,False,
APP21645,S10576,CloudSprint,Recruiter A,Submitted,False,
APP21646,S10577,HealthByte,Recruiter B,Rejected,False,
APP21647,S10578,FinEdge,Recruiter B,Submitted,False,
APP21648,S10579,HealthByte,Recruiter H,Screening,False,
APP21649,S10580,SecureStack,Recruiter A,Rejected,False,
APP21650,S10582,HealthByte,Recruiter D,Screening,False,
APP21651,S10583,NextGen Systems,Recruiter E,Rejected,False,
APP21652,S10586,RetailPulse,Recruiter C,Screening,False,
APP21653,S10587,CloudSprint,Recruiter H,Rejected,False,
APP21654,S10588,BuildRight,Recruiter B,Rejected,False,
APP21655,S10589,RetailPulse,Recruiter C,Screening,False,
APP21656,S10590,HealthByte,Recruiter H,Rejected,False,
APP21657,S10594,FinEdge,Recruiter E,Offer,True,7.327555914366465
APP21658,S10595,LogicLoop,Recruiter A,Rejected,False,
APP21659,S10596,DataForge,Recruiter H,Interview,False,
APP21660,S10598,RetailPulse,Recruiter B,Submitted,False,
APP21661,S10599,SecureStack,Recruiter C,Rejected,False,
APP21662,S10600,TechNova,Recruiter F,Rejected,False,
APP21663,S10603,DataForge,Recruiter H,Submitted,False,
APP21664,S10606,MarketMint,Recruiter D,Submitted,False,
APP21665,S10607,FinEdge,Recruiter E,Rejected,False,
APP21666,S10609,CloudSprint,Recruiter C,Interview,False,
APP21667,S10610,DataForge,Recruiter E,Submitted,False,
APP21668,S10614,HealthByte,Recruiter F,Submitted,False,
APP21669,S10615,RetailPulse,Recruiter F,Rejected,False,
APP21670,S10616,LogicLoop,Recruiter A,Rejected,False,
APP21671,S10617,LogicLoop,Recruiter A,Interview,False,
APP21672,S10618,CloudSprint,Recruiter G,Interview,False,
APP21673,S10620,BuildRight,Recruiter A,Screening,False,
APP21674,S10624,RetailPulse,Recruiter B,Submitted,False,
APP21675,S10625,TechNova,Recruiter H,Rejected,False,
APP21676,S10627,MarketMint,Recruiter E,Interview,False,
APP21677,S10628,MarketMint,Recruiter E,Submitted,False,
APP21678,S10629,CloudSprint,Recruiter C,Offer,True,8.948884428356594
APP21679,S10631,NextGen Systems,Recruiter E,Interview,False,
APP21680,S10632,HealthByte,Recruiter D,Submitted,False,
APP21681,S10636,SecureStack,Recruiter D,Interview,False,
APP21682,S10637,LogicLoop,Recruiter C,Offer,True,7.922339159487402
APP21683,S10638,BuildRight,Recruiter H,Offer,False,7.7643972621132
APP21684,S10639,BuildRight,Recruiter H,Rejected,False,
APP21685,S10641,HealthByte,Recruiter C,Submitted,False,
APP21686,S10643,RetailPulse,Recruiter E,Screening,False,
APP21687,S10645,LogicLoop,Recruiter B,Interview,False,
APP21688,S10646,SecureStack,Recruiter E,Submitted,False,
APP21689,S10648,HealthByte,Recruiter C,Rejected,False,
APP21690,S10650,MarketMint,Recruiter G,Interview,False,
APP21691,S10651,FinEdge,Recruiter G,Screening,False,
APP21692,S10655,BuildRight,Recruiter C,Rejected,False,
APP21693,S10658,DataForge,Recruiter E,Interview,False,
APP21694,S10659,LogicLoop,Recruiter G,Interview,False,
APP21695,S10661,BuildRight,Recruiter H,Submitted,False,
APP21696,S10662,MarketMint,Recruiter G,Interview,False,
APP21697,S10663,LogicLoop,Recruiter B,Rejected,False,
APP21698,S10665,FinEdge,Recruiter D,Rejected,False,
APP21699,S10667,TechNova,Recruiter E,Submitted,False,
APP21700,S10669,SecureStack,Recruiter H,Offer,False,8.103926082528623
APP21701,S10670,InnoWorks,Recruiter E,Interview,False,
APP21702,S10675,RetailPulse,Recruiter H,Interview,False,
APP21703,S10676,InnoWorks,Recruiter G,Offer,False,9.677005247770934
APP21704,S10677,CloudSprint,Recruiter D,Screening,False,
APP21705,S10678,LogicLoop,Recruiter H,Submitted,False,
APP21706,S10679,HealthByte,Recruiter D,Submitted,False,
APP21707,S10683,DataForge,Recruiter D,Interview,False,
APP21708,S10685,NextGen Systems,Recruiter H,Offer,True,6.797661192756538
APP21709,S10686,NextGen Systems,Recruiter H,Offer,True,9.798553575456273
APP21710,S10688,TechNova,Recruiter A,Screening,False,
APP21711,S10691,SecureStack,Recruiter A,Submitted,False,
APP21712,S10692,HealthByte,Recruiter C,Screening,False,
APP21713,S10697,LogicLoop,Recruiter H,Submitted,False,
APP21714,S10698,BuildRight,Recruiter C,Screening,False,
APP21715,S10699,DataForge,Recruiter C,Rejected,False,
APP21716,S10700,CloudSprint,Recruiter B,Offer,True,5.249082271053812
APP21717,S10704,MarketMint,Recruiter F,Submitted,False,
APP21718,S10706,FinEdge,Recruiter H,Submitted,False,
APP21719,S10707,InnoWorks,Recruiter G,Screening,False,
APP21720,S10710,RetailPulse,Recruiter A,Screening,False,
APP21721,S10713,SecureStack,Recruiter G,Rejected,False,
APP21722,S10715,MarketMint,Recruiter H,Rejected,False,
APP21723,S10717,HealthByte,Recruiter F,Rejected,False,
APP21724,S10718,TechNova,Recruiter B,Submitted,False,
APP21725,S10720,BuildRight,Recruiter E,Interview,False,
APP21726,S10721,RetailPulse,Recruiter B,Rejected,False,
APP21727,S10728,TechNova,Recruiter C,Screening,False,
APP21728,S10729,FinEdge,Recruiter E,Submitted,False,
APP21729,S10730,NextGen Systems,Recruiter F,Interview,False,
APP21730,S10735,BuildRight,Recruiter E,Rejected,False,
APP21731,S10736,CloudSprint,Recruiter D,Rejected,False,
APP21732,S10738,LogicLoop,Recruiter H,Submitted,False,
APP21733,S10739,LogicLoop,Recruiter H,Submitted,False,
APP21734,S10740,LogicLoop,Recruiter E,Screening,False,
APP21735,S10742,HealthByte,Recruiter A,Screening,False,
APP21736,S10743,FinEdge,Recruiter H,Submitted,False,
APP21737,S10744,InnoWorks,Recruiter B,Rejected,False,
APP21738,S10746,RetailPulse,Recruiter A,Submitted,False,
APP21739,S10751,LogicLoop,Recruiter F,Rejected,False,
APP21740,S10753,RetailPulse,Recruiter C,Offer,False,8.208940789879659
APP21741,S10754,TechNova,Recruiter F,Submitted,False,
APP21742,S10755,DataForge,Recruiter D,Screening,False,
APP21743,S10758,NextGen Systems,Recruiter A,Screening,False,
APP21744,S10760,FinEdge,Recruiter G,Interview,False,
APP21745,S10761,CloudSprint,Recruiter F,Rejected,False,
APP21746,S10762,HealthByte,Recruiter E,Interview,False,
APP21747,S10763,HealthByte,Recruiter G,Screening,False,
APP21748,S10765,BuildRight,Recruiter B,Offer,True,8.457634939603665
APP21749,S10768,DataForge,Recruiter A,Offer,True,9.588046996679987
APP21750,S10770,NextGen Systems,Recruiter A,Submitted,False,
APP21751,S10777,CloudSprint,Recruiter A,Rejected,False,
APP21752,S10778,DataForge,Recruiter D,Submitted,False,
APP21753,S10779,MarketMint,Recruiter H,Interview,False,
APP21754,S10781,BuildRight,Recruiter F,Submitted,False,
APP21755,S10784,SecureStack,Recruiter H,Submitted,False,
APP21756,S10788,HealthByte,Recruiter C,Screening,False,
APP21757,S10790,RetailPulse,Recruiter F,Offer,True,8.252667092813844
APP21758,S10791,FinEdge,Recruiter A,Interview,False,
APP21759,S10793,TechNova,Recruiter A,Rejected,False,
APP21760,S10794,CloudSprint,Recruiter C,Submitted,False,
APP21761,S10795,InnoWorks,Recruiter B,Interview,False,
APP21762,S10796,CloudSprint,Recruiter A,Screening,False,
APP21763,S10797,MarketMint,Recruiter E,Interview,False,
APP21764,S10798,InnoWorks,Recruiter D,Screening,False,
APP21765,S10799,TechNova,Recruiter E,Submitted,False,
APP21766,S10801,SecureStack,Recruiter E,Screening,False,
APP21767,S10802,TechNova,Recruiter D,Interview,False,
APP21768,S10803,TechNova,Recruiter H,Rejected,False,
APP21769,S10805,DataForge,Recruiter G,Screening,False,
APP21770,S10807,InnoWorks,Recruiter B,Screening,False,
APP21771,S10808,DataForge,Recruiter E,Screening,False,
APP21772,S10809,MarketMint,Recruiter E,Interview,False,
APP21773,S10811,TechNova,Recruiter G,Submitted,False,
APP21774,S10815,DataForge,Recruiter G,Interview,False,
APP21775,S10817,LogicLoop,Recruiter C,Offer,True,10.116373581829574
APP21776,S10820,FinEdge,Recruiter F,Submitted,False,
APP21777,S10821,RetailPulse,Recruiter E,Screening,False,
APP21778,S10822,HealthByte,Recruiter A,Screening,False,
APP21779,S10828,CloudSprint,Recruiter C,Submitted,False,
APP21780,S10829,FinEdge,Recruiter H,Rejected,False,
APP21781,S10832,RetailPulse,Recruiter E,Submitted,False,
APP21782,S10833,RetailPulse,Recruiter D,Interview,False,
APP21783,S10834,NextGen Systems,Recruiter F,Interview,False,
APP21784,S10835,BuildRight,Recruiter F,Interview,False,
APP21785,S10836,DataForge,Recruiter B,Offer,True,7.268874094580602
APP21786,S10837,DataForge,Recruiter D,Offer,False,8.04052900499601
APP21787,S10840,InnoWorks,Recruiter H,Rejected,False,
APP21788,S10842,LogicLoop,Recruiter G,Rejected,False,
APP21789,S10844,FinEdge,Recruiter D,Rejected,False,
APP21790,S10850,TechNova,Recruiter B,Submitted,False,
APP21791,S10852,HealthByte,Recruiter C,Rejected,False,
APP21792,S10854,LogicLoop,Recruiter E,Interview,False,
APP21793,S10855,RetailPulse,Recruiter F,Screening,False,
APP21794,S10858,FinEdge,Recruiter H,Submitted,False,
APP21795,S10859,LogicLoop,Recruiter D,Interview,False,
APP21796,S10861,SecureStack,Recruiter E,Screening,False,
APP21797,S10862,RetailPulse,Recruiter G,Submitted,False,
APP21798,S10863,RetailPulse,Recruiter F,Interview,False,
APP21799,S10865,HealthByte,Recruiter D,Rejected,False,
APP21800,S10866,BuildRight,Recruiter A,Offer,False,7.893181971626913
APP21801,S10867,LogicLoop,Recruiter D,Screening,False,
APP21802,S10868,RetailPulse,Recruiter D,Submitted,False,
APP21803,S10869,InnoWorks,Recruiter A,Rejected,False,
APP21804,S10870,LogicLoop,Recruiter G,Submitted,False,
APP21805,S10871,HealthByte,Recruiter E,Rejected,False,
APP21806,S10872,MarketMint,Recruiter A,Submitted,False,
APP21807,S10875,SecureStack,Recruiter C,Offer,False,10.397480806137755
APP21808,S10877,InnoWorks,Recruiter H,Interview,False,
APP21809,S10879,SecureStack,Recruiter F,Screening,False,
APP21810,S10880,MarketMint,Recruiter G,Interview,False,
APP21811,S10881,LogicLoop,Recruiter D,Interview,False,
APP21812,S10883,LogicLoop,Recruiter G,Offer,True,7.259968493375932
APP21813,S10885,FinEdge,Recruiter B,Submitted,False,
APP21814,S10889,MarketMint,Recruiter D,Interview,False,
APP21815,S10890,TechNova,Recruiter B,Interview,False,
APP21816,S10891,MarketMint,Recruiter A,Submitted,False,
APP21817,S10895,TechNova,Recruiter D,Submitted,False,
APP21818,S10898,MarketMint,Recruiter E,Rejected,False,
APP21819,S10899,RetailPulse,Recruiter F,Rejected,False,
APP21820,S10903,MarketMint,Recruiter A,Screening,False,
APP21821,S10904,DataForge,Recruiter B,Submitted,False,
APP21822,S10907,HealthByte,Recruiter B,Offer,False,7.295590930582674
APP21823,S10912,TechNova,Recruiter H,Interview,False,
APP21824,S10913,MarketMint,Recruiter E,Submitted,False,
APP21825,S10914,TechNova,Recruiter A,Screening,False,
APP21826,S10916,InnoWorks,Recruiter D,Submitted,False,
APP21827,S10917,InnoWorks,Recruiter A,Screening,False,
APP21828,S10919,MarketMint,Recruiter D,Screening,False,
APP21829,S10921,TechNova,Recruiter A,Interview,False,
APP21830,S10924,BuildRight,Recruiter A,Screening,False,
APP21831,S10925,InnoWorks,Recruiter G,Offer,True,9.407588866091178
APP21832,S10927,TechNova,Recruiter D,Screening,False,
APP21833,S10928,InnoWorks,Recruiter G,Offer,False,7.910160738722772
APP21834,S10929,SecureStack,Recruiter F,Submitted,False,
APP21835,S10931,HealthByte,Recruiter C,Interview,False,
APP21836,S10932,TechNova,Recruiter C,Submitted,False,
APP21837,S10938,InnoWorks,Recruiter D,Rejected,False,
APP21838,S10939,InnoWorks,Recruiter C,Screening,False,
APP21839,S10940,SecureStack,Recruiter B,Offer,True,9.722320299370402
APP21840,S10941,InnoWorks,Recruiter C,Interview,False,
APP21841,S10942,LogicLoop,Recruiter F,Submitted,False,
APP21842,S10943,InnoWorks,Recruiter D,Rejected,False,
APP21843,S10946,HealthByte,Recruiter D,Rejected,False,
APP21844,S10947,CloudSprint,Recruiter D,Submitted,False,
APP21845,S10948,MarketMint,Recruiter G,Submitted,False,
APP21846,S10949,CloudSprint,Recruiter C,Rejected,False,
APP21847,S10951,SecureStack,Recruiter D,Offer,True,12.961616816156173
APP21848,S10952,InnoWorks,Recruiter F,Interview,False,
APP21849,S10954,TechNova,Recruiter B,Submitted,False,
APP21850,S10957,RetailPulse,Recruiter G,Submitted,False,
APP21851,S10958,CloudSprint,Recruiter B,Interview,False,
APP21852,S10961,NextGen Systems,Recruiter A,Rejected,False,
APP21853,S10962,TechNova,Recruiter B,Screening,False,
APP21854,S10963,SecureStack,Recruiter A,Interview,False,
APP21855,S10964,TechNova,Recruiter A,Offer,False,9.797413736598841
APP21856,S10965,RetailPulse,Recruiter B,Rejected,False,
APP21857,S10966,FinEdge,Recruiter B,Screening,False,
APP21858,S10968,BuildRight,Recruiter A,Offer,False,8.727722556938573
APP21859,S10970,CloudSprint,Recruiter F,Submitted,False,
APP21860,S10971,InnoWorks,Recruiter F,Rejected,False,
APP21861,S10974,NextGen Systems,Recruiter C,Screening,False,
APP21862,S10979,LogicLoop,Recruiter G,Interview,False,
APP21863,S10980,CloudSprint,Recruiter A,Submitted,False,
APP21864,S10982,TechNova,Recruiter E,Submitted,False,
APP21865,S10983,DataForge,Recruiter G,Submitted,False,
APP21866,S10985,FinEdge,Recruiter F,Rejected,False,
APP21867,S10989,FinEdge,Recruiter D,Screening,False,
APP21868,S10990,RetailPulse,Recruiter C,Submitted,False,
APP21869,S10992,MarketMint,Recruiter A,Submitted,False,
APP21870,S10993,DataForge,Recruiter G,Rejected,False,
APP21871,S10996,MarketMint,Recruiter D,Screening,False,
APP21872,S10997,HealthByte,Recruiter C,Screening,False,
APP21873,S10998,DataForge,Recruiter C,Rejected,False,
APP21874,S10999,RetailPulse,Recruiter F,Rejected,False,
APP21875,S11001,SecureStack,Recruiter D,Submitted,False,
APP21876,S11003,InnoWorks,Recruiter A,Submitted,False,
APP21877,S11005,NextGen Systems,Recruiter G,Screening,False,
APP21878,S11006,InnoWorks,Recruiter E,Screening,False,
APP21879,S11007,CloudSprint,Recruiter B,Interview,False,
APP21880,S11008,CloudSprint,Recruiter A,Offer,False,8.30824282990314
APP21881,S11009,CloudSprint,Recruiter B,Submitted,False,
APP21882,S11010,InnoWorks,Recruiter C,Submitted,False,
APP21883,S11013,FinEdge,Recruiter H,Rejected,False,
APP21884,S11016,BuildRight,Recruiter H,Interview,False,
APP21885,S11018,MarketMint,Recruiter F,Rejected,False,
APP21886,S11021,CloudSprint,Recruiter G,Screening,False,
APP21887,S11022,InnoWorks,Recruiter C,Submitted,False,
APP21888,S11025,DataForge,Recruiter B,Interview,False,
APP21889,S11027,MarketMint,Recruiter A,Offer,True,7.902961524094768
APP21890,S11028,TechNova,Recruiter B,Interview,False,
APP21891,S11029,FinEdge,Recruiter A,Submitted,False,
APP21892,S11030,BuildRight,Recruiter D,Interview,False,
APP21893,S11031,BuildRight,Recruiter B,Rejected,False,
APP21894,S11034,CloudSprint,Recruiter A,Submitted,False,
APP21895,S11037,InnoWorks,Recruiter F,Submitted,False,
APP21896,S11038,FinEdge,Recruiter F,Screening,False,
APP21897,S11040,LogicLoop,Recruiter B,Submitted,False,
APP21898,S11042,FinEdge,Recruiter D,Rejected,False,
APP21899,S11043,DataForge,Recruiter C,Rejected,False,
APP21900,S11044,BuildRight,Recruiter E,Submitted,False,
APP21901,S11045,CloudSprint,Recruiter C,Screening,False,
APP21902,S11048,DataForge,Recruiter H,Rejected,False,
APP21903,S11050,MarketMint,Recruiter F,Interview,False,
APP21904,S11052,DataForge,Recruiter D,Offer,True,5.5909856823182045
APP21905,S11054,TechNova,Recruiter F,Interview,False,
APP21906,S11057,NextGen Systems,Recruiter C,Screening,False,
APP21907,S11058,NextGen Systems,Recruiter H,Submitted,False,
APP21908,S11059,LogicLoop,Recruiter A,Rejected,False,
APP21909,S11062,TechNova,Recruiter H,Screening,False,
APP21910,S11064,FinEdge,Recruiter A,Submitted,False,
APP21911,S11066,NextGen Systems,Recruiter E,Rejected,False,
APP21912,S11067,NextGen Systems,Recruiter E,Submitted,False,
APP21913,S11070,MarketMint,Recruiter F,Interview,False,
APP21914,S11074,TechNova,Recruiter C,Rejected,False,
APP21915,S11076,NextGen Systems,Recruiter F,Interview,False,
APP21916,S11078,NextGen Systems,Recruiter B,Interview,False,
APP21917,S11080,RetailPulse,Recruiter A,Interview,False,
APP21918,S11081,FinEdge,Recruiter D,Screening,False,
APP21919,S11082,DataForge,Recruiter G,Screening,False,
APP21920,S11086,HealthByte,Recruiter H,Screening,False,
APP21921,S11087,FinEdge,Recruiter A,Submitted,False,
APP21922,S11088,HealthByte,Recruiter A,Rejected,False,
APP21923,S11090,DataForge,Recruiter E,Rejected,False,
APP21924,S11100,TechNova,Recruiter E,Screening,False,
APP21925,S11101,RetailPulse,Recruiter F,Rejected,False,
APP21926,S11103,DataForge,Recruiter C,Submitted,False,
APP21927,S11105,RetailPulse,Recruiter C,Submitted,False,
APP21928,S11106,LogicLoop,Recruiter G,Rejected,False,
APP21929,S11108,DataForge,Recruiter G,Offer,False,10.990007562813844
APP21930,S11111,RetailPulse,Recruiter A,Rejected,False,
APP21931,S11112,SecureStack,Recruiter B,Interview,False,
APP21932,S11114,FinEdge,Recruiter G,Screening,False,
APP21933,S11115,TechNova,Recruiter G,Rejected,False,
APP21934,S11116,CloudSprint,Recruiter H,Interview,False,
APP21935,S11119,LogicLoop,Recruiter F,Interview,False,
APP21936,S11121,InnoWorks,Recruiter F,Submitted,False,
APP21937,S11126,NextGen Systems,Recruiter A,Submitted,False,
APP21938,S11128,FinEdge,Recruiter F,Offer,False,7.602307964359027
APP21939,S11129,FinEdge,Recruiter B,Submitted,False,
APP21940,S11130,SecureStack,Recruiter D,Submitted,False,
APP21941,S11132,RetailPulse,Recruiter F,Submitted,False,
APP21942,S11135,InnoWorks,Recruiter H,Rejected,False,
APP21943,S11136,CloudSprint,Recruiter A,Rejected,False,
APP21944,S11137,BuildRight,Recruiter B,Submitted,False,
APP21945,S11138,InnoWorks,Recruiter D,Submitted,False,
APP21946,S11140,NextGen Systems,Recruiter B,Interview,False,
APP21947,S11141,MarketMint,Recruiter H,Screening,False,
APP21948,S11143,MarketMint,Recruiter H,Submitted,False,
APP21949,S11144,TechNova,Recruiter D,Rejected,False,
APP21950,S11145,TechNova,Recruiter D,Offer,True,8.903131632820367
APP21951,S11146,InnoWorks,Recruiter B,Interview,False,
APP21952,S11148,FinEdge,Recruiter D,Submitted,False,
APP21953,S11149,MarketMint,Recruiter H,Submitted,False,
APP21954,S11150,SecureStack,Recruiter H,Submitted,False,
APP21955,S11151,DataForge,Recruiter F,Submitted,False,
APP21956,S11153,RetailPulse,Recruiter B,Interview,False,
APP21957,S11155,FinEdge,Recruiter E,Submitted,False,
APP21958,S11159,TechNova,Recruiter C,Submitted,False,
APP21959,S11162,SecureStack,Recruiter A,Rejected,False,
APP21960,S11166,RetailPulse,Recruiter A,Submitted,False,
APP21961,S11168,TechNova,Recruiter A,Screening,False,
APP21962,S11169,RetailPulse,Recruiter A,Submitted,False,
APP21963,S11171,RetailPulse,Recruiter F,Submitted,False,
APP21964,S11173,InnoWorks,Recruiter D,Rejected,False,
APP21965,S11177,CloudSprint,Recruiter B,Rejected,False,
APP21966,S11178,DataForge,Recruiter G,Rejected,False,
APP21967,S11180,MarketMint,Recruiter G,Submitted,False,
APP21968,S11181,CloudSprint,Recruiter A,Rejected,False,
APP21969,S11182,SecureStack,Recruiter F,Rejected,False,
APP21970,S11183,TechNova,Recruiter B,Rejected,False,
APP21971,S11186,RetailPulse,Recruiter E,Interview,False,
APP21972,S11187,FinEdge,Recruiter B,Rejected,False,
APP21973,S11188,BuildRight,Recruiter F,Offer,True,5.277056879497704
APP21974,S11190,TechNova,Recruiter H,Submitted,False,
APP21975,S11192,RetailPulse,Recruiter H,Submitted,False,
APP21976,S11194,LogicLoop,Recruiter E,Screening,False,
APP21977,S11195,MarketMint,Recruiter B,Offer,True,10.34710941224006
APP21978,S11196,RetailPulse,Recruiter C,Screening,False,
APP21979,S11197,NextGen Systems,Recruiter A,Screening,False,
APP21980,S11198,HealthByte,Recruiter A,Interview,False,
APP21981,S11199,LogicLoop,Recruiter B,Screening,False,
APP21982,S11200,TechNova,Recruiter H,Submitted,False,
APP21983,S11201,RetailPulse,Recruiter E,Rejected,False,
APP21984,S11203,SecureStack,Recruiter E,Interview,False,
APP21985,S11204,BuildRight,Recruiter G,Rejected,False,
APP21986,S11206,HealthByte,Recruiter E,Rejected,False,
APP21987,S11208,DataForge,Recruiter F,Rejected,False,
APP21988,S11209,DataForge,Recruiter E,Interview,False,
APP21989,S11210,BuildRight,Recruiter F,Submitted,False,
APP21990,S11211,LogicLoop,Recruiter F,Rejected,False,
APP21991,S11212,FinEdge,Recruiter D,Interview,False,
APP21992,S11213,LogicLoop,Recruiter E,Rejected,False,
APP21993,S11214,LogicLoop,Recruiter H,Rejected,False,
APP21994,S11215,MarketMint,Recruiter H,Interview,False,
APP21995,S11217,FinEdge,Recruiter E,Screening,False,
APP21996,S11221,FinEdge,Recruiter G,Submitted,False,
APP21997,S11222,CloudSprint,Recruiter E,Rejected,False,
APP21998,S11224,LogicLoop,Recruiter H,Offer,True,8.611867479045172
APP21999,S11225,RetailPulse,Recruiter A,Screening,False,
APP22000,S11226,RetailPulse,Recruiter F,Rejected,False,
APP22001,S11228,HealthByte,Recruiter G,Submitted,False,
APP22002,S11229,NextGen Systems,Recruiter G,Submitted,False,
APP22003,S11230,FinEdge,Recruiter G,Submitted,False,
APP22004,S11231,HealthByte,Recruiter A,Rejected,False,
APP22005,S11233,HealthByte,Recruiter G,Interview,False,
APP22006,S11236,NextGen Systems,Recruiter E,Interview,False,
APP22007,S11237,BuildRight,Recruiter B,Rejected,False,
APP22008,S11238,MarketMint,Recruiter B,Screening,False,
APP22009,S11240,NextGen Systems,Recruiter H,Submitted,False,
APP22010,S11242,SecureStack,Recruiter H,Interview,False,
APP22011,S11244,TechNova,Recruiter E,Submitted,False,
APP22012,S11245,RetailPulse,Recruiter B,Interview,False,
APP22013,S11248,NextGen Systems,Recruiter E,Rejected,False,
APP22014,S11250,HealthByte,Recruiter A,Screening,False,
APP22015,S11251,SecureStack,Recruiter F,Submitted,False,
APP22016,S11253,FinEdge,Recruiter C,Submitted,False,
APP22017,S11257,HealthByte,Recruiter E,Rejected,False,
APP22018,S11261,NextGen Systems,Recruiter A,Submitted,False,
APP22019,S11263,BuildRight,Recruiter G,Submitted,False,
APP22020,S11264,RetailPulse,Recruiter E,Screening,False,
APP22021,S11265,NextGen Systems,Recruiter B,Submitted,False,
APP22022,S11268,LogicLoop,Recruiter F,Interview,False,
APP22023,S11270,NextGen Systems,Recruiter F,Screening,False,
APP22024,S11271,CloudSprint,Recruiter E,Rejected,False,
APP22025,S11273,LogicLoop,Recruiter C,Submitted,False,
APP22026,S11276,BuildRight,Recruiter C,Interview,False,
APP22027,S11278,RetailPulse,Recruiter E,Screening,False,
APP22028,S11280,TechNova,Recruiter G,Submitted,False,
APP22029,S11281,MarketMint,Recruiter D,Rejected,False,
APP22030,S11282,DataForge,Recruiter A,Offer,True,8.141793752203194
APP22031,S11283,DataForge,Recruiter E,Interview,False,
APP22032,S11284,SecureStack,Recruiter C,Submitted,False,
APP22033,S11286,DataForge,Recruiter H,Screening,False,
APP22034,S11288,TechNova,Recruiter B,Rejected,False,
APP22035,S11290,InnoWorks,Recruiter E,Submitted,False,
APP22036,S11292,MarketMint,Recruiter E,Rejected,False,
APP22037,S11293,TechNova,Recruiter E,Interview,False,
APP22038,S11295,HealthByte,Recruiter H,Submitted,False,
APP22039,S11296,FinEdge,Recruiter G,Screening,False,
APP22040,S11297,LogicLoop,Recruiter G,Rejected,False,
APP22041,S11298,LogicLoop,Recruiter E,Interview,False,
APP22042,S11299,InnoWorks,Recruiter C,Submitted,False,
APP22043,S11301,BuildRight,Recruiter G,Interview,False,
APP22044,S11304,NextGen Systems,Recruiter H,Screening,False,
APP22045,S11305,RetailPulse,Recruiter G,Screening,False,
APP22046,S11306,FinEdge,Recruiter B,Rejected,False,
APP22047,S11310,FinEdge,Recruiter B,Rejected,False,
APP22048,S11311,FinEdge,Recruiter A,Interview,False,
APP22049,S11312,MarketMint,Recruiter E,Interview,False,
APP22050,S11316,InnoWorks,Recruiter F,Screening,False,
APP22051,S11319,InnoWorks,Recruiter F,Rejected,False,
APP22052,S11320,RetailPulse,Recruiter A,Screening,False,
APP22053,S11322,NextGen Systems,Recruiter B,Interview,False,
APP22054,S11325,HealthByte,Recruiter H,Rejected,False,
APP22055,S11328,LogicLoop,Recruiter G,Screening,False,
APP22056,S11329,NextGen Systems,Recruiter F,Interview,False,
