application_id,student_id,college_id,college,company,role,stage,package_lpa,applied_at
APP01550,STU01095,COL003,PES University,CloudMinds,Data Analyst,Placed,8.6,2026-08-04T10:35
APP01551,STU01459,COL003,PES University,TechForge,Backend Developer,Placed,12.4,2026-09-26T10:00
APP01552,STU00804,COL005,New Horizon College of Engineering,Vertex Digital,Business Analyst,Screening,,2026-08-27T18:04
APP01553,STU00254,COL004,Dayananda Sagar College of Engineering,TechForge,ML Engineer,Interview,,2026-07-31T13:04
APP01554,STU00107,COL003,PES University,DataNest,Software Engineer,Applied,,2026-09-08T11:56
APP01555,STU02320,COL005,New Horizon College of Engineering,BrightWorks,Backend Developer,Applied,,2026-08-14T14:10
APP01556,STU02022,COL004,Dayananda Sagar College of Engineering,TechForge,Data Analyst,Placed,14.2,2026-09-03T16:06
APP01557,STU00810,COL001,BMS Institute of Technology,FinEdge Solutions,Business Analyst,Offer,11.4,2026-08-07T12:37
APP01558,STU01903,COL002,RV College of Engineering,NextGen Labs,ML Engineer,Applied,,2026-09-07T09:57
APP01559,STU00065,COL004,Dayananda Sagar College of Engineering,CloudMinds,Business Analyst,Applied,,2026-08-27T12:42
APP01560,STU02283,COL002,RV College of Engineering,TechForge,Software Engineer,Screening,,2026-08-26T14:04
APP01561,STU00588,COL006,CMR Institute of Technology,PrimeStack,Business Analyst,Placed,6.4,2026-08-18T20:57
APP01562,STU01866,COL003,PES University,TechForge,ML Engineer,Screening,,2026-08-27T19:27
APP01563,STU00510,COL003,PES University,BrightWorks,Data Analyst,Applied,,2026-07-14T11:11
APP01564,STU00398,COL006,CMR Institute of Technology,DataNest,Backend Developer,Screening,,2026-09-15T14:45
APP01565,STU00920,COL004,Dayananda Sagar College of Engineering,InfiCore,Business Analyst,Screening,,2026-08-25T17:59
APP01566,STU01778,COL002,RV College of Engineering,Vertex Digital,ML Engineer,Screening,,2026-08-24T18:00
APP01567,STU01531,COL006,CMR Institute of Technology,CloudMinds,Frontend Developer,Placed,6.0,2026-07-23T16:28
APP01568,STU01420,COL003,PES University,TechForge,ML Engineer,Interview,,2026-09-15T10:09
APP01569,STU01856,COL002,RV College of Engineering,PrimeStack,Backend Developer,Rejected,,2026-08-17T17:38
APP01570,STU00350,COL002,RV College of Engineering,CodeCraft,ML Engineer,Rejected,,2026-08-17T18:28
APP01571,STU01058,COL003,PES University,BlueOrbit Labs,Frontend Developer,Applied,,2026-09-24T16:03
APP01572,STU01130,COL003,PES University,PrimeStack,Frontend Developer,Rejected,,2026-08-14T13:34
APP01573,STU00349,COL002,RV College of Engineering,CloudMinds,Business Analyst,Offer,10.5,2026-08-14T13:23
APP01574,STU01574,COL002,RV College of Engineering,CodeCraft,Backend Developer,Interview,,2026-07-31T12:20
APP01575,STU01161,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Business Analyst,Interview,,2026-10-08T10:51
APP01576,STU00910,COL003,PES University,QuantEdge,Frontend Developer,Screening,,2026-08-28T20:22
APP01577,STU01892,COL004,Dayananda Sagar College of Engineering,DataNest,Software Engineer,Screening,,2026-07-25T20:15
APP01578,STU02123,COL005,New Horizon College of Engineering,PrimeStack,ML Engineer,Rejected,,2026-08-14T14:50
APP01579,STU02276,COL001,BMS Institute of Technology,QuantEdge,ML Engineer,Offer,12.7,2026-09-21T18:10
APP01580,STU02224,COL006,CMR Institute of Technology,BrightWorks,Software Engineer,Offer,7.1,2026-09-06T13:11
APP01581,STU02270,COL006,CMR Institute of Technology,Vertex Digital,ML Engineer,Applied,,2026-07-30T16:35
APP01582,STU01717,COL001,BMS Institute of Technology,FinEdge Solutions,Frontend Developer,Applied,,2026-08-09T20:37
APP01583,STU00858,COL005,New Horizon College of Engineering,Nova Systems,Frontend Developer,Applied,,2026-09-12T10:14
APP01584,STU00520,COL005,New Horizon College of Engineering,FinEdge Solutions,Backend Developer,Screening,,2026-08-31T10:28
APP01585,STU00510,COL003,PES University,Vertex Digital,Business Analyst,Offer,13.7,2026-08-07T11:11
APP01586,STU01221,COL001,BMS Institute of Technology,BrightWorks,Software Engineer,Rejected,,2026-09-04T15:54
APP01587,STU00654,COL001,BMS Institute of Technology,Vertex Digital,ML Engineer,Interview,,2026-08-25T16:16
APP01588,STU01667,COL006,CMR Institute of Technology,BrightWorks,Data Analyst,Rejected,,2026-08-26T15:59
APP01589,STU00115,COL002,RV College of Engineering,BrightWorks,Backend Developer,Placed,8.5,2026-07-25T16:32
APP01590,STU02304,COL005,New Horizon College of Engineering,QuantEdge,Software Engineer,Placed,14.8,2026-08-20T18:12
APP01591,STU01374,COL001,BMS Institute of Technology,Nova Systems,Backend Developer,Applied,,2026-09-27T12:54
APP01592,STU00810,COL001,BMS Institute of Technology,BrightWorks,ML Engineer,Rejected,,2026-07-14T12:37
APP01593,STU00207,COL001,BMS Institute of Technology,Nova Systems,Software Engineer,Rejected,,2026-09-03T21:00
APP01594,STU00082,COL004,Dayananda Sagar College of Engineering,Nova Systems,Software Engineer,Screening,,2026-08-04T19:26
APP01595,STU01118,COL003,PES University,Vertex Digital,Business Analyst,Rejected,,2026-08-04T16:26
APP01596,STU00318,COL006,CMR Institute of Technology,InfiCore,Data Analyst,Interview,,2026-10-02T13:54
APP01597,STU00512,COL002,RV College of Engineering,CodeCraft,Frontend Developer,Screening,,2026-09-02T14:25
APP01598,STU01679,COL003,PES University,TechForge,Business Analyst,Rejected,,2026-08-06T19:02
APP01599,STU00964,COL002,RV College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-08-27T09:54
APP01600,STU01734,COL003,PES University,TechForge,Frontend Developer,Screening,,2026-08-10T12:31
APP01601,STU02299,COL006,CMR Institute of Technology,Aster Mobility,Software Engineer,Applied,,2026-09-22T15:05
APP01602,STU00870,COL006,CMR Institute of Technology,PrimeStack,Business Analyst,Offer,8.6,2026-07-26T09:16
APP01603,STU01999,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Interview,,2026-08-10T10:11
APP01604,STU00129,COL002,RV College of Engineering,CloudMinds,Software Engineer,Rejected,,2026-08-25T15:24
APP01605,STU01854,COL005,New Horizon College of Engineering,CloudMinds,Data Analyst,Screening,,2026-08-27T19:19
APP01606,STU00627,COL001,BMS Institute of Technology,InfiCore,Business Analyst,Rejected,,2026-08-31T16:18
APP01607,STU00944,COL006,CMR Institute of Technology,BlueOrbit Labs,Business Analyst,Offer,12.0,2026-08-11T11:38
APP01608,STU02347,COL001,BMS Institute of Technology,Aster Mobility,Software Engineer,Applied,,2026-07-29T14:42
APP01609,STU00040,COL002,RV College of Engineering,BlueOrbit Labs,Software Engineer,Screening,,2026-08-13T16:41
APP01610,STU01793,COL001,BMS Institute of Technology,FinEdge Solutions,Backend Developer,Rejected,,2026-08-01T11:34
APP01611,STU01734,COL003,PES University,Vertex Digital,Data Analyst,Screening,,2026-08-18T12:31
APP01612,STU00606,COL005,New Horizon College of Engineering,CloudMinds,Frontend Developer,Offer,6.7,2026-10-05T15:05
APP01613,STU01455,COL005,New Horizon College of Engineering,Nova Systems,Software Engineer,Applied,,2026-07-28T18:14
APP01614,STU00831,COL002,RV College of Engineering,Orion Analytics,Backend Developer,Screening,,2026-08-13T18:47
APP01615,STU00596,COL002,RV College of Engineering,Nova Systems,Frontend Developer,Interview,,2026-09-11T09:08
APP01616,STU00928,COL003,PES University,FinEdge Solutions,Business Analyst,Interview,,2026-09-25T16:59
APP01617,STU02110,COL002,RV College of Engineering,Nova Systems,Backend Developer,Rejected,,2026-08-04T17:41
APP01618,STU00440,COL001,BMS Institute of Technology,FinEdge Solutions,ML Engineer,Interview,,2026-07-20T16:08
APP01619,STU01010,COL003,PES University,PrimeStack,Business Analyst,Screening,,2026-09-22T09:32
APP01620,STU02048,COL005,New Horizon College of Engineering,CodeCraft,Frontend Developer,Applied,,2026-09-14T09:51
APP01621,STU00407,COL001,BMS Institute of Technology,Orion Analytics,Backend Developer,Screening,,2026-08-19T11:26
APP01622,STU00385,COL006,CMR Institute of Technology,QuantEdge,Backend Developer,Rejected,,2026-08-22T18:58
APP01623,STU00510,COL003,PES University,Nova Systems,Software Engineer,Rejected,,2026-08-18T11:11
APP01624,STU01717,COL001,BMS Institute of Technology,NextGen Labs,Software Engineer,Applied,,2026-09-01T20:37
APP01625,STU01123,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-07-06T12:50
APP01626,STU00492,COL006,CMR Institute of Technology,Vertex Digital,Backend Developer,Applied,,2026-08-07T14:02
APP01627,STU01958,COL003,PES University,CodeCraft,Frontend Developer,Placed,15.3,2026-08-06T14:10
APP01628,STU01100,COL005,New Horizon College of Engineering,InfiCore,Business Analyst,Applied,,2026-07-13T19:25
APP01629,STU01518,COL002,RV College of Engineering,BrightWorks,Frontend Developer,Applied,,2026-07-22T13:32
APP01630,STU01111,COL005,New Horizon College of Engineering,CodeCraft,Business Analyst,Offer,7.4,2026-08-23T19:08
APP01631,STU00929,COL001,BMS Institute of Technology,PrimeStack,Software Engineer,Applied,,2026-08-29T12:01
APP01632,STU01348,COL002,RV College of Engineering,Nova Systems,Business Analyst,Offer,6.1,2026-09-09T10:27
APP01633,STU01897,COL001,BMS Institute of Technology,TechForge,Business Analyst,Offer,6.6,2026-08-10T11:19
APP01634,STU00458,COL004,Dayananda Sagar College of Engineering,BrightWorks,Backend Developer,Screening,,2026-10-02T17:43
APP01635,STU00761,COL001,BMS Institute of Technology,TechForge,Data Analyst,Offer,13.7,2026-09-25T12:05
APP01636,STU01353,COL003,PES University,Orion Analytics,Software Engineer,Rejected,,2026-08-12T16:25
APP01637,STU00411,COL004,Dayananda Sagar College of Engineering,PrimeStack,Business Analyst,Applied,,2026-09-29T18:52
APP01638,STU00734,COL001,BMS Institute of Technology,FinEdge Solutions,Backend Developer,Interview,,2026-08-08T09:49
APP01639,STU01437,COL004,Dayananda Sagar College of Engineering,BrightWorks,Frontend Developer,Screening,,2026-09-01T12:23
APP01640,STU00559,COL004,Dayananda Sagar College of Engineering,Nova Systems,ML Engineer,Screening,,2026-07-31T10:50
APP01641,STU02213,COL003,PES University,QuantEdge,Business Analyst,Screening,,2026-08-22T15:54
APP01642,STU00389,COL006,CMR Institute of Technology,NextGen Labs,Data Analyst,Rejected,,2026-07-29T19:40
APP01643,STU00219,COL003,PES University,Orion Analytics,Backend Developer,Screening,,2026-08-09T14:22
APP01644,STU01254,COL004,Dayananda Sagar College of Engineering,QuantEdge,ML Engineer,Screening,,2026-09-01T10:10
APP01645,STU00690,COL002,RV College of Engineering,BlueOrbit Labs,Software Engineer,Screening,,2026-09-13T13:57
APP01646,STU01708,COL003,PES University,TechForge,Data Analyst,Placed,10.9,2026-08-18T17:00
APP01647,STU02050,COL004,Dayananda Sagar College of Engineering,InfiCore,Frontend Developer,Interview,,2026-08-31T14:02
APP01648,STU00655,COL005,New Horizon College of Engineering,CloudMinds,Backend Developer,Interview,,2026-09-12T10:25
APP01649,STU00099,COL005,New Horizon College of Engineering,QuantEdge,ML Engineer,Applied,,2026-07-23T10:13
APP01650,STU02050,COL004,Dayananda Sagar College of Engineering,PrimeStack,Business Analyst,Screening,,2026-09-01T14:02
APP01651,STU02310,COL004,Dayananda Sagar College of Engineering,QuantEdge,Software Engineer,Interview,,2026-08-27T10:37
APP01652,STU01157,COL003,PES University,CloudMinds,ML Engineer,Interview,,2026-09-08T20:29
APP01653,STU01700,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Frontend Developer,Interview,,2026-09-26T19:46
APP01654,STU00982,COL003,PES University,Orion Analytics,Software Engineer,Applied,,2026-09-12T17:32
APP01655,STU01156,COL005,New Horizon College of Engineering,CloudMinds,Data Analyst,Interview,,2026-07-22T20:06
APP01656,STU01901,COL002,RV College of Engineering,TechForge,Backend Developer,Applied,,2026-08-10T17:06
APP01657,STU01268,COL001,BMS Institute of Technology,DataNest,Frontend Developer,Placed,5.3,2026-08-22T10:24
APP01658,STU01383,COL002,RV College of Engineering,BrightWorks,Backend Developer,Rejected,,2026-09-01T17:20
APP01659,STU01874,COL004,Dayananda Sagar College of Engineering,CodeCraft,Business Analyst,Screening,,2026-08-19T12:11
APP01660,STU00419,COL001,BMS Institute of Technology,QuantEdge,Data Analyst,Applied,,2026-07-16T11:04
APP01661,STU02204,COL006,CMR Institute of Technology,NextGen Labs,Frontend Developer,Screening,,2026-09-07T11:02
APP01662,STU01014,COL003,PES University,DataNest,Backend Developer,Interview,,2026-08-07T10:10
APP01663,STU01268,COL001,BMS Institute of Technology,BlueOrbit Labs,Frontend Developer,Rejected,,2026-07-30T10:24
APP01664,STU00597,COL004,Dayananda Sagar College of Engineering,DataNest,ML Engineer,Rejected,,2026-08-18T16:59
APP01665,STU01635,COL006,CMR Institute of Technology,Vertex Digital,Business Analyst,Interview,,2026-09-15T10:51
APP01666,STU00933,COL006,CMR Institute of Technology,QuantEdge,Data Analyst,Rejected,,2026-07-23T15:15
APP01667,STU01220,COL002,RV College of Engineering,Orion Analytics,Data Analyst,Applied,,2026-08-07T16:53
APP01668,STU00738,COL001,BMS Institute of Technology,TechForge,Data Analyst,Offer,8.8,2026-08-05T15:25
APP01669,STU01074,COL006,CMR Institute of Technology,QuantEdge,ML Engineer,Interview,,2026-08-29T12:06
APP01670,STU02233,COL005,New Horizon College of Engineering,NextGen Labs,Business Analyst,Rejected,,2026-07-30T10:36
APP01671,STU02076,COL005,New Horizon College of Engineering,Orion Analytics,Frontend Developer,Screening,,2026-09-13T16:52
APP01672,STU00880,COL004,Dayananda Sagar College of Engineering,InfiCore,Frontend Developer,Applied,,2026-09-08T13:49
APP01673,STU01548,COL003,PES University,BlueOrbit Labs,Backend Developer,Offer,6.2,2026-09-07T16:24
APP01674,STU00668,COL006,CMR Institute of Technology,CloudMinds,Data Analyst,Offer,4.1,2026-09-05T09:25
APP01675,STU02290,COL001,BMS Institute of Technology,QuantEdge,Data Analyst,Applied,,2026-07-21T12:54
APP01676,STU00888,COL001,BMS Institute of Technology,BrightWorks,Business Analyst,Applied,,2026-07-11T16:23
APP01677,STU01734,COL003,PES University,Vertex Digital,ML Engineer,Rejected,,2026-09-03T12:31
APP01678,STU01815,COL005,New Horizon College of Engineering,FinEdge Solutions,Software Engineer,Interview,,2026-09-22T12:13
APP01679,STU02071,COL002,RV College of Engineering,BlueOrbit Labs,Business Analyst,Applied,,2026-08-13T19:00
APP01680,STU01405,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Business Analyst,Applied,,2026-08-22T15:37
APP01681,STU00366,COL003,PES University,TechForge,ML Engineer,Screening,,2026-08-28T15:16
APP01682,STU02177,COL002,RV College of Engineering,BlueOrbit Labs,Software Engineer,Applied,,2026-09-11T15:40
APP01683,STU02333,COL002,RV College of Engineering,NextGen Labs,Frontend Developer,Screening,,2026-09-15T10:12
APP01684,STU01270,COL002,RV College of Engineering,InfiCore,Frontend Developer,Applied,,2026-07-28T13:19
APP01685,STU01927,COL002,RV College of Engineering,QuantEdge,Business Analyst,Offer,11.9,2026-07-19T20:32
APP01686,STU01690,COL002,RV College of Engineering,TechForge,Frontend Developer,Rejected,,2026-09-29T10:18
APP01687,STU00779,COL001,BMS Institute of Technology,CloudMinds,Backend Developer,Rejected,,2026-08-24T18:32
APP01688,STU01514,COL002,RV College of Engineering,DataNest,Business Analyst,Screening,,2026-07-29T09:37
APP01689,STU00446,COL004,Dayananda Sagar College of Engineering,CodeCraft,Frontend Developer,Applied,,2026-09-27T10:40
APP01690,STU00398,COL006,CMR Institute of Technology,PrimeStack,Data Analyst,Rejected,,2026-09-12T14:45
APP01691,STU01140,COL003,PES University,BrightWorks,ML Engineer,Applied,,2026-09-03T18:03
APP01692,STU02343,COL001,BMS Institute of Technology,NextGen Labs,Frontend Developer,Screening,,2026-08-02T09:27
APP01693,STU00385,COL006,CMR Institute of Technology,CloudMinds,Business Analyst,Rejected,,2026-08-04T18:58
APP01694,STU01307,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Backend Developer,Applied,,2026-08-28T16:02
APP01695,STU02024,COL001,BMS Institute of Technology,Aster Mobility,Frontend Developer,Applied,,2026-09-05T13:07
APP01696,STU00463,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Frontend Developer,Screening,,2026-07-30T10:29
APP01697,STU01100,COL005,New Horizon College of Engineering,PrimeStack,Business Analyst,Applied,,2026-07-30T19:25
APP01698,STU00248,COL001,BMS Institute of Technology,NextGen Labs,ML Engineer,Applied,,2026-09-02T12:53
APP01699,STU01406,COL001,BMS Institute of Technology,Vertex Digital,Frontend Developer,Interview,,2026-08-22T15:48
APP01700,STU01211,COL005,New Horizon College of Engineering,BrightWorks,ML Engineer,Interview,,2026-09-04T18:28
APP01701,STU01295,COL005,New Horizon College of Engineering,BrightWorks,Frontend Developer,Applied,,2026-08-01T10:18
APP01702,STU00610,COL004,Dayananda Sagar College of Engineering,PrimeStack,Software Engineer,Interview,,2026-09-01T19:27
APP01703,STU01404,COL006,CMR Institute of Technology,Orion Analytics,Business Analyst,Interview,,2026-08-28T15:28
APP01704,STU00507,COL002,RV College of Engineering,InfiCore,Data Analyst,Rejected,,2026-07-29T18:29
APP01705,STU01925,COL006,CMR Institute of Technology,FinEdge Solutions,Frontend Developer,Rejected,,2026-08-31T12:08
APP01706,STU01904,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,ML Engineer,Interview,,2026-08-07T09:26
APP01707,STU01983,COL006,CMR Institute of Technology,NextGen Labs,Frontend Developer,Applied,,2026-08-28T15:10
APP01708,STU00322,COL003,PES University,DataNest,Backend Developer,Screening,,2026-08-02T19:38
APP01709,STU01209,COL006,CMR Institute of Technology,Nova Systems,Business Analyst,Interview,,2026-09-26T13:54
APP01710,STU02089,COL004,Dayananda Sagar College of Engineering,BrightWorks,Software Engineer,Applied,,2026-09-12T11:08
APP01711,STU00859,COL005,New Horizon College of Engineering,QuantEdge,Data Analyst,Screening,,2026-08-06T20:55
APP01712,STU00076,COL003,PES University,CloudMinds,Data Analyst,Rejected,,2026-09-01T14:20
APP01713,STU01158,COL003,PES University,Aster Mobility,Business Analyst,Applied,,2026-08-29T09:14
APP01714,STU02048,COL005,New Horizon College of Engineering,CloudMinds,Business Analyst,Placed,7.3,2026-09-05T09:51
APP01715,STU00452,COL005,New Horizon College of Engineering,Aster Mobility,ML Engineer,Offer,4.3,2026-08-06T17:55
APP01716,STU00312,COL004,Dayananda Sagar College of Engineering,BrightWorks,Software Engineer,Interview,,2026-07-21T19:42
APP01717,STU01011,COL005,New Horizon College of Engineering,Aster Mobility,Software Engineer,Screening,,2026-09-08T17:02
APP01718,STU01523,COL001,BMS Institute of Technology,BrightWorks,Backend Developer,Applied,,2026-09-12T13:03
APP01719,STU00617,COL003,PES University,Vertex Digital,Software Engineer,Interview,,2026-09-13T17:26
APP01720,STU02351,COL003,PES University,CloudMinds,Business Analyst,Interview,,2026-08-01T16:49
APP01721,STU00361,COL005,New Horizon College of Engineering,BrightWorks,ML Engineer,Rejected,,2026-08-11T15:35
APP01722,STU00060,COL002,RV College of Engineering,Nova Systems,Data Analyst,Screening,,2026-07-21T18:45
APP01723,STU02051,COL001,BMS Institute of Technology,InfiCore,Software Engineer,Placed,12.8,2026-09-06T15:01
APP01724,STU02377,COL004,Dayananda Sagar College of Engineering,InfiCore,Software Engineer,Interview,,2026-09-26T10:23
APP01725,STU01771,COL004,Dayananda Sagar College of Engineering,DataNest,Data Analyst,Rejected,,2026-07-07T19:39
APP01726,STU01112,COL001,BMS Institute of Technology,FinEdge Solutions,Software Engineer,Screening,,2026-08-29T20:41
APP01727,STU00066,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-09-09T13:13
APP01728,STU02266,COL001,BMS Institute of Technology,InfiCore,Backend Developer,Interview,,2026-07-26T15:33
APP01729,STU00006,COL005,New Horizon College of Engineering,BlueOrbit Labs,ML Engineer,Applied,,2026-09-11T12:37
APP01730,STU01866,COL003,PES University,CloudMinds,Data Analyst,Rejected,,2026-08-21T19:27
APP01731,STU00267,COL004,Dayananda Sagar College of Engineering,CloudMinds,Business Analyst,Offer,10.1,2026-08-19T10:19
APP01732,STU00508,COL003,PES University,FinEdge Solutions,ML Engineer,Applied,,2026-09-07T20:13
APP01733,STU01991,COL006,CMR Institute of Technology,PrimeStack,Business Analyst,Screening,,2026-08-15T18:53
APP01734,STU00870,COL006,CMR Institute of Technology,TechForge,Business Analyst,Interview,,2026-08-03T09:16
APP01735,STU00458,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Software Engineer,Offer,11.0,2026-08-29T17:43
APP01736,STU01082,COL003,PES University,NextGen Labs,Software Engineer,Screening,,2026-08-16T12:53
APP01737,STU01068,COL003,PES University,BrightWorks,Software Engineer,Screening,,2026-09-12T20:28
APP01738,STU01609,COL004,Dayananda Sagar College of Engineering,BrightWorks,Business Analyst,Interview,,2026-08-29T16:48
APP01739,STU02158,COL003,PES University,BrightWorks,Backend Developer,Placed,8.1,2026-09-09T17:59
APP01740,STU01467,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Backend Developer,Applied,,2026-07-11T16:00
APP01741,STU02246,COL001,BMS Institute of Technology,CodeCraft,ML Engineer,Rejected,,2026-08-22T11:39
APP01742,STU01885,COL005,New Horizon College of Engineering,Nova Systems,Software Engineer,Offer,13.9,2026-08-26T14:15
APP01743,STU01892,COL004,Dayananda Sagar College of Engineering,BrightWorks,Business Analyst,Screening,,2026-07-19T20:15
APP01744,STU01123,COL004,Dayananda Sagar College of Engineering,BrightWorks,Business Analyst,Interview,,2026-08-09T12:50
APP01745,STU00113,COL005,New Horizon College of Engineering,QuantEdge,Frontend Developer,Rejected,,2026-07-31T20:01
APP01746,STU01021,COL001,BMS Institute of Technology,FinEdge Solutions,Frontend Developer,Interview,,2026-09-10T14:42
APP01747,STU00667,COL001,BMS Institute of Technology,DataNest,Data Analyst,Rejected,,2026-08-07T12:48
APP01748,STU01937,COL003,PES University,PrimeStack,Backend Developer,Offer,10.6,2026-09-28T12:56
APP01749,STU02062,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Frontend Developer,Applied,,2026-07-18T20:43
APP01750,STU00175,COL001,BMS Institute of Technology,Orion Analytics,ML Engineer,Offer,8.0,2026-08-12T15:08
APP01751,STU00618,COL005,New Horizon College of Engineering,TechForge,ML Engineer,Screening,,2026-09-03T13:16
APP01752,STU01968,COL003,PES University,FinEdge Solutions,Frontend Developer,Applied,,2026-09-17T10:22
APP01753,STU01638,COL002,RV College of Engineering,TechForge,Backend Developer,Screening,,2026-08-16T12:37
APP01754,STU00175,COL001,BMS Institute of Technology,Aster Mobility,Business Analyst,Rejected,,2026-07-07T15:08
APP01755,STU00456,COL005,New Horizon College of Engineering,Orion Analytics,Frontend Developer,Interview,,2026-07-08T15:47
APP01756,STU00404,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Data Analyst,Rejected,,2026-09-02T12:20
APP01757,STU01364,COL002,RV College of Engineering,PrimeStack,Frontend Developer,Rejected,,2026-09-05T20:36
APP01758,STU00056,COL001,BMS Institute of Technology,PrimeStack,ML Engineer,Screening,,2026-07-28T19:34
APP01759,STU02022,COL004,Dayananda Sagar College of Engineering,CloudMinds,Backend Developer,Placed,13.4,2026-09-05T16:06
APP01760,STU02395,COL001,BMS Institute of Technology,TechForge,Frontend Developer,Screening,,2026-08-29T20:55
APP01761,STU01872,COL002,RV College of Engineering,Aster Mobility,Data Analyst,Applied,,2026-08-28T17:09
APP01762,STU00293,COL001,BMS Institute of Technology,InfiCore,Frontend Developer,Offer,13.2,2026-09-12T14:24
APP01763,STU01420,COL003,PES University,TechForge,Software Engineer,Applied,,2026-08-31T10:09
APP01764,STU00114,COL001,BMS Institute of Technology,QuantEdge,ML Engineer,Applied,,2026-08-22T19:55
APP01765,STU00538,COL002,RV College of Engineering,BrightWorks,Frontend Developer,Rejected,,2026-08-06T12:16
APP01766,STU00523,COL003,PES University,Orion Analytics,Frontend Developer,Offer,4.7,2026-08-24T16:51
APP01767,STU01923,COL001,BMS Institute of Technology,BrightWorks,Data Analyst,Offer,10.0,2026-07-23T10:16
APP01768,STU01731,COL001,BMS Institute of Technology,DataNest,Backend Developer,Applied,,2026-08-01T19:38
APP01769,STU01010,COL003,PES University,PrimeStack,Data Analyst,Offer,8.5,2026-08-29T09:32
APP01770,STU00139,COL006,CMR Institute of Technology,BlueOrbit Labs,ML Engineer,Interview,,2026-10-03T09:37
APP01771,STU02266,COL001,BMS Institute of Technology,CloudMinds,Backend Developer,Interview,,2026-07-15T15:33
APP01772,STU01795,COL006,CMR Institute of Technology,CloudMinds,Frontend Developer,Placed,11.0,2026-08-10T10:39
APP01773,STU00868,COL003,PES University,CloudMinds,ML Engineer,Screening,,2026-08-21T12:53
APP01774,STU00711,COL005,New Horizon College of Engineering,QuantEdge,Business Analyst,Interview,,2026-08-25T11:33
APP01775,STU01235,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,ML Engineer,Applied,,2026-08-21T17:10
APP01776,STU00881,COL003,PES University,InfiCore,ML Engineer,Screening,,2026-09-05T18:14
APP01777,STU01378,COL005,New Horizon College of Engineering,CloudMinds,Data Analyst,Screening,,2026-09-19T19:22
APP01778,STU00461,COL004,Dayananda Sagar College of Engineering,DataNest,Backend Developer,Interview,,2026-09-02T18:57
APP01779,STU00656,COL005,New Horizon College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-08-01T18:25
APP01780,STU00928,COL003,PES University,Orion Analytics,ML Engineer,Rejected,,2026-09-25T16:59
APP01781,STU00124,COL001,BMS Institute of Technology,QuantEdge,Backend Developer,Screening,,2026-08-29T20:22
APP01782,STU01564,COL003,PES University,PrimeStack,Data Analyst,Screening,,2026-08-31T19:12
APP01783,STU00757,COL005,New Horizon College of Engineering,BlueOrbit Labs,Data Analyst,Rejected,,2026-08-27T17:49
APP01784,STU02308,COL005,New Horizon College of Engineering,FinEdge Solutions,Software Engineer,Interview,,2026-09-14T18:48
APP01785,STU01157,COL003,PES University,CloudMinds,Frontend Developer,Screening,,2026-08-07T20:29
APP01786,STU00962,COL004,Dayananda Sagar College of Engineering,BrightWorks,Backend Developer,Rejected,,2026-07-24T11:38
APP01787,STU01667,COL006,CMR Institute of Technology,InfiCore,Backend Developer,Applied,,2026-07-30T15:59
APP01788,STU00842,COL003,PES University,TechForge,Data Analyst,Applied,,2026-08-07T16:55
APP01789,STU00904,COL006,CMR Institute of Technology,CloudMinds,ML Engineer,Interview,,2026-08-23T14:55
APP01790,STU02310,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Software Engineer,Rejected,,2026-08-08T10:37
APP01791,STU01974,COL005,New Horizon College of Engineering,CodeCraft,Business Analyst,Applied,,2026-09-13T17:50
APP01792,STU00968,COL006,CMR Institute of Technology,PrimeStack,ML Engineer,Interview,,2026-08-26T20:18
APP01793,STU00534,COL004,Dayananda Sagar College of Engineering,TechForge,Data Analyst,Interview,,2026-09-03T18:46
APP01794,STU01083,COL006,CMR Institute of Technology,BrightWorks,Frontend Developer,Screening,,2026-07-29T20:56
APP01795,STU00233,COL006,CMR Institute of Technology,BrightWorks,Business Analyst,Applied,,2026-09-03T18:54
APP01796,STU02357,COL006,CMR Institute of Technology,Nova Systems,ML Engineer,Interview,,2026-08-08T19:13
APP01797,STU00933,COL006,CMR Institute of Technology,QuantEdge,Software Engineer,Interview,,2026-07-17T15:15
APP01798,STU01598,COL003,PES University,TechForge,Backend Developer,Rejected,,2026-08-23T11:16
APP01799,STU01403,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Data Analyst,Screening,,2026-07-27T19:55
APP01800,STU00534,COL004,Dayananda Sagar College of Engineering,TechForge,Data Analyst,Applied,,2026-08-24T18:46
