experiment_id,subject_id,college,consent_granted,consent_version,deletion_requested,withdrawn_from_experiment,eligible,assigned_at,variant,exposed,application_started_7d,application_submitted_7d,interview_completed_14d,offer_received_21d,event_count
exp_offer_nudge_v1,subj_02765,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,True,True,True,5
exp_offer_nudge_v1,subj_02766,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,True,False,False,3
exp_offer_nudge_v1,subj_02767,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02768,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02769,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02770,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02771,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02772,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02773,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02774,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02775,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02776,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02777,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02778,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02779,PES University,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02780,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02781,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02782,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02783,Dayananda Sagar College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02784,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02785,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02786,RV College of Engineering,True,v2.1,True,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02787,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02788,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02789,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02790,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,True,True,True,5
exp_offer_nudge_v1,subj_02791,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,False,False,2
exp_offer_nudge_v1,subj_02792,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02793,CMR Institute of Technology,False,,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02794,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02795,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02796,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02797,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,True,False,False,3
exp_offer_nudge_v1,subj_02798,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02799,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02800,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02801,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02802,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02803,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,False,False,2
exp_offer_nudge_v1,subj_02804,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02805,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02806,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02807,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02808,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02809,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02810,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02811,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02812,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,True,True,False,4
exp_offer_nudge_v1,subj_02813,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02814,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02815,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02816,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02817,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02818,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,False,False,2
exp_offer_nudge_v1,subj_02819,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02820,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02821,PES University,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02822,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02823,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02824,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02825,Dayananda Sagar College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02826,BMS Institute of Technology,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02827,PES University,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02828,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02829,CMR Institute of Technology,True,v2.1,True,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02830,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02831,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02832,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02833,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,False,False,2
exp_offer_nudge_v1,subj_02834,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02835,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02836,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02837,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02838,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,False,False,2
exp_offer_nudge_v1,subj_02839,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02840,RV College of Engineering,True,v2.1,False,True,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02841,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02842,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,True,False,3
exp_offer_nudge_v1,subj_02843,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02844,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02845,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02846,RV College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02847,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02848,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02849,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02850,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02851,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02852,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02853,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02854,New Horizon College of Engineering,False,,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02855,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02856,BMS Institute of Technology,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02857,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02858,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02859,CMR Institute of Technology,True,v2.1,False,True,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02860,New Horizon College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02861,Dayananda Sagar College of Engineering,False,,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02862,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02863,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02864,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02865,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02866,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02867,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02868,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02869,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,True,False,3
exp_offer_nudge_v1,subj_02870,RV College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02871,CMR Institute of Technology,True,v2.1,True,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02872,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02873,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02874,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02875,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,True,False,False,3
exp_offer_nudge_v1,subj_02876,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02877,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,True,True,True,5
exp_offer_nudge_v1,subj_02878,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02879,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02880,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02881,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02882,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,True,False,False,3
exp_offer_nudge_v1,subj_02883,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,True,False,3
exp_offer_nudge_v1,subj_02884,New Horizon College of Engineering,False,,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02885,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02886,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02887,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02888,RV College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02889,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02890,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,True,True,4
exp_offer_nudge_v1,subj_02891,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02892,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02893,PES University,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02894,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02895,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,True,False,False,3
exp_offer_nudge_v1,subj_02896,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02897,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02898,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02899,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02900,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02901,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02902,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02903,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02904,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02905,PES University,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02906,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02907,CMR Institute of Technology,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02908,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02909,Dayananda Sagar College of Engineering,False,,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02910,BMS Institute of Technology,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02911,PES University,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02912,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02913,CMR Institute of Technology,True,v2.1,False,True,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02914,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,True,True,True,5
exp_offer_nudge_v1,subj_02915,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02916,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,True,False,False,3
exp_offer_nudge_v1,subj_02917,PES University,True,v2.1,False,True,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02918,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02919,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02920,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02921,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02922,BMS Institute of Technology,True,v2.1,False,True,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02923,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02924,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02925,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02926,New Horizon College of Engineering,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02927,Dayananda Sagar College of Engineering,False,,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02928,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02929,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02930,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02931,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02932,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02933,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02934,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,True,True,False,3
exp_offer_nudge_v1,subj_02935,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02936,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02937,CMR Institute of Technology,True,v2.1,False,False,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02938,New Horizon College of Engineering,True,v2.1,False,True,False,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02939,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02940,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,True,False,False,2
exp_offer_nudge_v1,subj_02941,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02942,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02943,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02944,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02945,Dayananda Sagar College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02946,BMS Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,True,True,True,5
exp_offer_nudge_v1,subj_02947,PES University,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
exp_offer_nudge_v1,subj_02948,RV College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,excluded,False,False,False,False,False,0
exp_offer_nudge_v1,subj_02949,CMR Institute of Technology,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,control,True,True,False,False,False,2
exp_offer_nudge_v1,subj_02950,New Horizon College of Engineering,True,v2.1,False,False,True,2026-09-12T09:00:00+05:30,treatment,True,False,False,False,False,1
