event_id,event_name,event_timestamp,application_id,candidate_id,company_id,job_id,event_version,eligibility_status,eligibility_reason,payment_id,amount,currency,payment_method,gateway,gateway_transaction_id,captured_amount,revenue_id,recognized_amount,revenue_type,refund_id,refund_amount,refund_reason,failure_code,failure_reason
PAE001931,application_started,2026-08-18 12:33:00,APP00420,CAN091,CMP004,JOB079,1.0,,,,,,,,,,,,,,,,,
PAE001932,application_submitted,2026-08-18 12:47:00,APP00420,CAN091,CMP004,JOB079,1.0,,,,,,,,,,,,,,,,,
PAE001933,application_started,2026-08-18 09:06:00,APP00421,CAN010,CMP014,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE001934,application_submitted,2026-08-18 10:19:00,APP00421,CAN010,CMP014,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE001935,application_eligible,2026-08-18 17:19:00,APP00421,CAN010,CMP014,JOB067,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001936,payment_initiated,2026-08-18 17:40:00,APP00421,CAN010,CMP014,JOB067,1.0,,,PAY00284,560.95,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE001937,payment_captured,2026-08-18 17:41:16,APP00421,CAN010,CMP014,JOB067,1.0,,,PAY00284,560.95,INR,,PayPerAppDemo,GTX000284,560.95,,,,,,,,
PAE001938,revenue_recognized,2026-08-18 18:08:16,APP00421,CAN010,CMP014,JOB067,1.0,,,PAY00284,44.88,INR,,,,,REV00284,44.88,pay_per_application_fee,,,,,
PAE001939,application_started,2026-08-18 18:29:00,APP00422,CAN099,CMP037,JOB046,1.0,,,,,,,,,,,,,,,,,
PAE001940,application_submitted,2026-08-18 19:28:00,APP00422,CAN099,CMP037,JOB046,1.0,,,,,,,,,,,,,,,,,
PAE001941,application_started,2026-08-18 14:32:00,APP00423,CAN022,CMP012,JOB071,1.0,,,,,,,,,,,,,,,,,
PAE001942,application_submitted,2026-08-18 14:57:00,APP00423,CAN022,CMP012,JOB071,1.0,,,,,,,,,,,,,,,,,
PAE001943,application_eligible,2026-08-19 10:57:00,APP00423,CAN022,CMP012,JOB071,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001944,payment_initiated,2026-08-19 11:08:00,APP00423,CAN022,CMP012,JOB071,1.0,,,PAY00285,690.41,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE001945,payment_failed,2026-08-19 11:08:46,APP00423,CAN022,CMP012,JOB071,1.0,,,PAY00285,690.41,INR,,,,,,,,,,,TIMEOUT,demo_payment_failure
PAE001946,application_started,2026-08-18 17:15:00,APP00424,CAN053,CMP028,JOB042,1.0,,,,,,,,,,,,,,,,,
PAE001947,application_submitted,2026-08-18 17:47:00,APP00424,CAN053,CMP028,JOB042,1.0,,,,,,,,,,,,,,,,,
PAE001948,application_eligible,2026-08-19 11:47:00,APP00424,CAN053,CMP028,JOB042,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001949,application_started,2026-08-18 15:25:00,APP00425,CAN033,CMP024,JOB058,1.0,,,,,,,,,,,,,,,,,
PAE001950,application_submitted,2026-08-18 15:34:00,APP00425,CAN033,CMP024,JOB058,1.0,,,,,,,,,,,,,,,,,
PAE001951,application_started,2026-08-18 10:56:00,APP00426,CAN077,CMP002,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE001952,application_submitted,2026-08-18 11:39:00,APP00426,CAN077,CMP002,JOB067,1.0,,,,,,,,,,,,,,,,,
PAE001953,application_started,2026-08-18 12:58:00,APP00427,CAN028,CMP021,JOB003,1.0,,,,,,,,,,,,,,,,,
PAE001954,application_submitted,2026-08-18 14:14:00,APP00427,CAN028,CMP021,JOB003,1.0,,,,,,,,,,,,,,,,,
PAE001955,application_eligible,2026-08-19 09:14:00,APP00427,CAN028,CMP021,JOB003,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001956,payment_initiated,2026-08-19 09:26:00,APP00427,CAN028,CMP021,JOB003,1.0,,,PAY00286,297.17,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE001957,payment_captured,2026-08-19 09:26:51,APP00427,CAN028,CMP021,JOB003,1.0,,,PAY00286,297.17,INR,,PayPerAppDemo,GTX000286,297.17,,,,,,,,
PAE001958,revenue_recognized,2026-08-19 10:23:51,APP00427,CAN028,CMP021,JOB003,1.0,,,PAY00286,23.77,INR,,,,,REV00286,23.77,pay_per_application_fee,,,,,
PAE001959,application_started,2026-08-18 09:36:00,APP00428,CAN030,CMP017,JOB039,1.0,,,,,,,,,,,,,,,,,
PAE001960,application_submitted,2026-08-18 10:08:00,APP00428,CAN030,CMP017,JOB039,1.0,,,,,,,,,,,,,,,,,
PAE001961,application_eligible,2026-08-19 10:08:00,APP00428,CAN030,CMP017,JOB039,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001962,payment_initiated,2026-08-19 10:24:00,APP00428,CAN030,CMP017,JOB039,1.0,,,PAY00287,853.17,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE001963,payment_captured,2026-08-19 10:25:49,APP00428,CAN030,CMP017,JOB039,1.0,,,PAY00287,853.17,INR,,PayPerAppDemo,GTX000287,853.17,,,,,,,,
PAE001964,revenue_recognized,2026-08-19 11:24:49,APP00428,CAN030,CMP017,JOB039,1.0,,,PAY00287,68.25,INR,,,,,REV00287,68.25,pay_per_application_fee,,,,,
PAE001965,application_started,2026-08-18 17:24:00,APP00429,CAN083,CMP020,JOB005,1.0,,,,,,,,,,,,,,,,,
PAE001966,application_submitted,2026-08-18 17:36:00,APP00429,CAN083,CMP020,JOB005,1.0,,,,,,,,,,,,,,,,,
PAE001967,application_started,2026-08-18 14:59:00,APP00430,CAN043,CMP023,JOB056,1.0,,,,,,,,,,,,,,,,,
PAE001968,application_submitted,2026-08-18 15:33:00,APP00430,CAN043,CMP023,JOB056,1.0,,,,,,,,,,,,,,,,,
PAE001969,application_eligible,2026-08-19 11:33:00,APP00430,CAN043,CMP023,JOB056,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001970,application_started,2026-08-18 12:33:00,APP00431,CAN082,CMP025,JOB007,1.0,,,,,,,,,,,,,,,,,
PAE001971,application_submitted,2026-08-18 13:47:00,APP00431,CAN082,CMP025,JOB007,1.0,,,,,,,,,,,,,,,,,
PAE001972,application_eligible,2026-08-19 00:47:00,APP00431,CAN082,CMP025,JOB007,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001973,payment_initiated,2026-08-19 00:49:00,APP00431,CAN082,CMP025,JOB007,1.0,,,PAY00288,526.0,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE001974,payment_captured,2026-08-19 00:49:55,APP00431,CAN082,CMP025,JOB007,1.0,,,PAY00288,526.0,INR,,PayPerAppDemo,GTX000288,526.0,,,,,,,,
PAE001975,revenue_recognized,2026-08-19 01:18:55,APP00431,CAN082,CMP025,JOB007,1.0,,,PAY00288,42.08,INR,,,,,REV00288,42.08,pay_per_application_fee,,,,,
PAE001976,application_started,2026-08-18 11:27:00,APP00432,CAN074,CMP033,JOB012,1.0,,,,,,,,,,,,,,,,,
PAE001977,application_submitted,2026-08-18 12:22:00,APP00432,CAN074,CMP033,JOB012,1.0,,,,,,,,,,,,,,,,,
PAE001978,application_eligible,2026-08-18 23:22:00,APP00432,CAN074,CMP033,JOB012,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001979,payment_initiated,2026-08-18 23:24:00,APP00432,CAN074,CMP033,JOB012,1.0,,,PAY00289,964.3,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE001980,payment_captured,2026-08-18 23:24:15,APP00432,CAN074,CMP033,JOB012,1.0,,,PAY00289,964.3,INR,,PayPerAppDemo,GTX000289,964.3,,,,,,,,
PAE001981,revenue_recognized,2026-08-18 23:50:15,APP00432,CAN074,CMP033,JOB012,1.0,,,PAY00289,77.14,INR,,,,,REV00289,77.14,pay_per_application_fee,,,,,
PAE001982,application_started,2026-08-19 15:35:00,APP00433,CAN100,CMP009,JOB018,1.0,,,,,,,,,,,,,,,,,
PAE001983,application_submitted,2026-08-19 16:30:00,APP00433,CAN100,CMP009,JOB018,1.0,,,,,,,,,,,,,,,,,
PAE001984,application_eligible,2026-08-19 23:30:00,APP00433,CAN100,CMP009,JOB018,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001985,payment_initiated,2026-08-19 23:47:00,APP00433,CAN100,CMP009,JOB018,1.0,,,PAY00290,1496.35,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE001986,payment_captured,2026-08-19 23:47:39,APP00433,CAN100,CMP009,JOB018,1.0,,,PAY00290,1496.35,INR,,PayPerAppDemo,GTX000290,1496.35,,,,,,,,
PAE001987,revenue_recognized,2026-08-20 00:37:39,APP00433,CAN100,CMP009,JOB018,1.0,,,PAY00290,119.71,INR,,,,,REV00290,119.71,pay_per_application_fee,,,,,
PAE001988,application_started,2026-08-19 09:42:00,APP00434,CAN088,CMP037,JOB012,1.0,,,,,,,,,,,,,,,,,
PAE001989,application_submitted,2026-08-19 10:33:00,APP00434,CAN088,CMP037,JOB012,1.0,,,,,,,,,,,,,,,,,
PAE001990,application_eligible,2026-08-19 21:33:00,APP00434,CAN088,CMP037,JOB012,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001991,payment_initiated,2026-08-19 21:58:00,APP00434,CAN088,CMP037,JOB012,1.0,,,PAY00291,1069.26,INR,card,PayPerAppDemo,,,,,,,,,,
PAE001992,payment_captured,2026-08-19 21:58:49,APP00434,CAN088,CMP037,JOB012,1.0,,,PAY00291,1069.26,INR,,PayPerAppDemo,GTX000291,1069.26,,,,,,,,
PAE001993,revenue_recognized,2026-08-19 22:38:49,APP00434,CAN088,CMP037,JOB012,1.0,,,PAY00291,85.54,INR,,,,,REV00291,85.54,pay_per_application_fee,,,,,
PAE001994,application_started,2026-08-19 15:02:00,APP00435,CAN057,CMP040,JOB019,1.0,,,,,,,,,,,,,,,,,
PAE001995,application_started,2026-08-19 10:48:00,APP00436,CAN030,CMP013,JOB048,1.0,,,,,,,,,,,,,,,,,
PAE001996,application_submitted,2026-08-19 11:03:00,APP00436,CAN030,CMP013,JOB048,1.0,,,,,,,,,,,,,,,,,
PAE001997,application_eligible,2026-08-19 13:03:00,APP00436,CAN030,CMP013,JOB048,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE001998,payment_initiated,2026-08-19 13:08:00,APP00436,CAN030,CMP013,JOB048,1.0,,,PAY00292,1026.25,INR,card,PayPerAppDemo,,,,,,,,,,
PAE001999,payment_captured,2026-08-19 13:09:33,APP00436,CAN030,CMP013,JOB048,1.0,,,PAY00292,1026.25,INR,,PayPerAppDemo,GTX000292,1026.25,,,,,,,,
PAE002000,revenue_recognized,2026-08-19 14:01:33,APP00436,CAN030,CMP013,JOB048,1.0,,,PAY00292,82.1,INR,,,,,REV00292,82.1,pay_per_application_fee,,,,,
PAE002001,application_started,2026-08-19 13:13:00,APP00437,CAN058,CMP031,JOB003,1.0,,,,,,,,,,,,,,,,,
PAE002002,application_submitted,2026-08-19 13:45:00,APP00437,CAN058,CMP031,JOB003,1.0,,,,,,,,,,,,,,,,,
PAE002003,application_eligible,2026-08-20 06:45:00,APP00437,CAN058,CMP031,JOB003,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002004,payment_initiated,2026-08-20 07:05:00,APP00437,CAN058,CMP031,JOB003,1.0,,,PAY00293,936.0,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002005,payment_failed,2026-08-20 07:06:33,APP00437,CAN058,CMP031,JOB003,1.0,,,PAY00293,936.0,INR,,,,,,,,,,,INSUFFICIENT_FUNDS,demo_payment_failure
PAE002006,application_started,2026-08-19 17:57:00,APP00438,CAN086,CMP002,JOB049,1.0,,,,,,,,,,,,,,,,,
PAE002007,application_submitted,2026-08-19 18:07:00,APP00438,CAN086,CMP002,JOB049,1.0,,,,,,,,,,,,,,,,,
PAE002008,application_eligible,2026-08-19 20:07:00,APP00438,CAN086,CMP002,JOB049,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002009,payment_initiated,2026-08-19 20:27:00,APP00438,CAN086,CMP002,JOB049,1.0,,,PAY00294,1236.49,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002010,payment_captured,2026-08-19 20:28:28,APP00438,CAN086,CMP002,JOB049,1.0,,,PAY00294,1236.49,INR,,PayPerAppDemo,GTX000294,1236.49,,,,,,,,
PAE002011,revenue_recognized,2026-08-19 20:29:28,APP00438,CAN086,CMP002,JOB049,1.0,,,PAY00294,98.92,INR,,,,,REV00294,98.92,pay_per_application_fee,,,,,
PAE002012,application_started,2026-08-19 09:01:00,APP00439,CAN085,CMP018,JOB047,1.0,,,,,,,,,,,,,,,,,
PAE002013,application_submitted,2026-08-19 10:29:00,APP00439,CAN085,CMP018,JOB047,1.0,,,,,,,,,,,,,,,,,
PAE002014,application_eligible,2026-08-19 23:29:00,APP00439,CAN085,CMP018,JOB047,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002015,payment_initiated,2026-08-19 23:58:00,APP00439,CAN085,CMP018,JOB047,1.0,,,PAY00295,1137.11,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002016,payment_captured,2026-08-19 23:59:21,APP00439,CAN085,CMP018,JOB047,1.0,,,PAY00295,1137.11,INR,,PayPerAppDemo,GTX000295,1137.11,,,,,,,,
PAE002017,revenue_recognized,2026-08-20 00:34:21,APP00439,CAN085,CMP018,JOB047,1.0,,,PAY00295,90.97,INR,,,,,REV00295,90.97,pay_per_application_fee,,,,,
PAE002018,application_started,2026-08-19 16:59:00,APP00440,CAN026,CMP033,JOB059,1.0,,,,,,,,,,,,,,,,,
PAE002019,application_submitted,2026-08-19 17:09:00,APP00440,CAN026,CMP033,JOB059,1.0,,,,,,,,,,,,,,,,,
PAE002020,application_eligible,2026-08-20 10:09:00,APP00440,CAN026,CMP033,JOB059,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002021,payment_initiated,2026-08-20 10:33:00,APP00440,CAN026,CMP033,JOB059,1.0,,,PAY00296,862.42,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE002022,payment_captured,2026-08-20 10:34:32,APP00440,CAN026,CMP033,JOB059,1.0,,,PAY00296,862.42,INR,,PayPerAppDemo,GTX000296,862.42,,,,,,,,
PAE002023,revenue_recognized,2026-08-20 10:57:32,APP00440,CAN026,CMP033,JOB059,1.0,,,PAY00296,68.99,INR,,,,,REV00296,68.99,pay_per_application_fee,,,,,
PAE002024,application_started,2026-08-19 12:51:00,APP00441,CAN039,CMP016,JOB065,1.0,,,,,,,,,,,,,,,,,
PAE002025,application_submitted,2026-08-19 13:28:00,APP00441,CAN039,CMP016,JOB065,1.0,,,,,,,,,,,,,,,,,
PAE002026,application_started,2026-08-19 11:09:00,APP00442,CAN004,CMP036,JOB036,1.0,,,,,,,,,,,,,,,,,
PAE002027,application_submitted,2026-08-19 12:04:00,APP00442,CAN004,CMP036,JOB036,1.0,,,,,,,,,,,,,,,,,
PAE002028,application_eligible,2026-08-19 15:04:00,APP00442,CAN004,CMP036,JOB036,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002029,payment_initiated,2026-08-19 15:26:00,APP00442,CAN004,CMP036,JOB036,1.0,,,PAY00297,900.9,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002030,payment_captured,2026-08-19 15:27:32,APP00442,CAN004,CMP036,JOB036,1.0,,,PAY00297,900.9,INR,,PayPerAppDemo,GTX000297,900.9,,,,,,,,
PAE002031,revenue_recognized,2026-08-19 15:42:32,APP00442,CAN004,CMP036,JOB036,1.0,,,PAY00297,72.07,INR,,,,,REV00297,72.07,pay_per_application_fee,,,,,
PAE002032,application_started,2026-08-19 12:58:00,APP00443,CAN074,CMP010,JOB055,1.0,,,,,,,,,,,,,,,,,
PAE002033,application_submitted,2026-08-19 14:00:00,APP00443,CAN074,CMP010,JOB055,1.0,,,,,,,,,,,,,,,,,
PAE002034,application_eligible,2026-08-19 21:00:00,APP00443,CAN074,CMP010,JOB055,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002035,payment_initiated,2026-08-19 21:22:00,APP00443,CAN074,CMP010,JOB055,1.0,,,PAY00298,976.29,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE002036,payment_captured,2026-08-19 21:22:44,APP00443,CAN074,CMP010,JOB055,1.0,,,PAY00298,976.29,INR,,PayPerAppDemo,GTX000298,976.29,,,,,,,,
PAE002037,revenue_recognized,2026-08-19 22:07:44,APP00443,CAN074,CMP010,JOB055,1.0,,,PAY00298,78.1,INR,,,,,REV00298,78.1,pay_per_application_fee,,,,,
PAE002038,application_started,2026-08-19 10:41:00,APP00444,CAN068,CMP009,JOB056,1.0,,,,,,,,,,,,,,,,,
PAE002039,application_started,2026-08-19 16:34:00,APP00445,CAN021,CMP021,JOB009,1.0,,,,,,,,,,,,,,,,,
PAE002040,application_started,2026-08-19 10:46:00,APP00446,CAN016,CMP012,JOB041,1.0,,,,,,,,,,,,,,,,,
PAE002041,application_submitted,2026-08-19 11:31:00,APP00446,CAN016,CMP012,JOB041,1.0,,,,,,,,,,,,,,,,,
PAE002042,application_started,2026-08-19 15:47:00,APP00447,CAN053,CMP027,JOB039,1.0,,,,,,,,,,,,,,,,,
PAE002043,application_started,2026-08-19 11:06:00,APP00448,CAN082,CMP018,JOB020,1.0,,,,,,,,,,,,,,,,,
PAE002044,application_submitted,2026-08-19 11:14:00,APP00448,CAN082,CMP018,JOB020,1.0,,,,,,,,,,,,,,,,,
PAE002045,application_eligible,2026-08-20 07:14:00,APP00448,CAN082,CMP018,JOB020,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002046,payment_initiated,2026-08-20 07:34:00,APP00448,CAN082,CMP018,JOB020,1.0,,,PAY00299,1007.01,INR,upi,PayPerAppDemo,,,,,,,,,,
PAE002047,payment_captured,2026-08-20 07:34:34,APP00448,CAN082,CMP018,JOB020,1.0,,,PAY00299,1007.01,INR,,PayPerAppDemo,GTX000299,1007.01,,,,,,,,
PAE002048,revenue_recognized,2026-08-20 08:18:34,APP00448,CAN082,CMP018,JOB020,1.0,,,PAY00299,80.56,INR,,,,,REV00299,80.56,pay_per_application_fee,,,,,
PAE002049,payment_refunded,2026-08-24 08:18:34,APP00448,CAN082,CMP018,JOB020,1.0,,,PAY00299,311.78,INR,,,,,,,,REF00299,311.78,demo_refund,,
PAE002050,application_started,2026-08-19 15:45:00,APP00449,CAN018,CMP033,JOB078,1.0,,,,,,,,,,,,,,,,,
PAE002051,application_submitted,2026-08-19 16:13:00,APP00449,CAN018,CMP033,JOB078,1.0,,,,,,,,,,,,,,,,,
PAE002052,application_started,2026-08-19 10:12:00,APP00450,CAN063,CMP031,JOB018,1.0,,,,,,,,,,,,,,,,,
PAE002053,application_submitted,2026-08-19 11:09:00,APP00450,CAN063,CMP031,JOB018,1.0,,,,,,,,,,,,,,,,,
PAE002054,application_eligible,2026-08-19 12:09:00,APP00450,CAN063,CMP031,JOB018,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002055,application_started,2026-08-19 11:04:00,APP00451,CAN053,CMP015,JOB026,1.0,,,,,,,,,,,,,,,,,
PAE002056,application_submitted,2026-08-19 12:05:00,APP00451,CAN053,CMP015,JOB026,1.0,,,,,,,,,,,,,,,,,
PAE002057,application_started,2026-08-19 11:27:00,APP00452,CAN063,CMP021,JOB059,1.0,,,,,,,,,,,,,,,,,
PAE002058,application_submitted,2026-08-19 11:37:00,APP00452,CAN063,CMP021,JOB059,1.0,,,,,,,,,,,,,,,,,
PAE002059,application_eligible,2026-08-20 00:37:00,APP00452,CAN063,CMP021,JOB059,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002060,payment_initiated,2026-08-20 01:01:00,APP00452,CAN063,CMP021,JOB059,1.0,,,PAY00300,742.69,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002061,payment_captured,2026-08-20 01:02:12,APP00452,CAN063,CMP021,JOB059,1.0,,,PAY00300,742.69,INR,,PayPerAppDemo,GTX000300,742.69,,,,,,,,
PAE002062,revenue_recognized,2026-08-20 01:44:12,APP00452,CAN063,CMP021,JOB059,1.0,,,PAY00300,59.42,INR,,,,,REV00300,59.42,pay_per_application_fee,,,,,
PAE002063,application_started,2026-08-19 15:29:00,APP00453,CAN005,CMP034,JOB014,1.0,,,,,,,,,,,,,,,,,
PAE002064,application_submitted,2026-08-19 15:39:00,APP00453,CAN005,CMP034,JOB014,1.0,,,,,,,,,,,,,,,,,
PAE002065,application_started,2026-08-19 14:47:00,APP00454,CAN032,CMP034,JOB069,1.0,,,,,,,,,,,,,,,,,
PAE002066,application_submitted,2026-08-19 15:41:00,APP00454,CAN032,CMP034,JOB069,1.0,,,,,,,,,,,,,,,,,
PAE002067,application_eligible,2026-08-20 12:41:00,APP00454,CAN032,CMP034,JOB069,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002068,application_started,2026-08-19 14:56:00,APP00455,CAN025,CMP019,JOB057,1.0,,,,,,,,,,,,,,,,,
PAE002069,application_submitted,2026-08-19 15:37:00,APP00455,CAN025,CMP019,JOB057,1.0,,,,,,,,,,,,,,,,,
PAE002070,application_eligible,2026-08-20 05:37:00,APP00455,CAN025,CMP019,JOB057,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002071,payment_initiated,2026-08-20 06:00:00,APP00455,CAN025,CMP019,JOB057,1.0,,,PAY00301,1398.79,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002072,payment_captured,2026-08-20 06:01:04,APP00455,CAN025,CMP019,JOB057,1.0,,,PAY00301,1398.79,INR,,PayPerAppDemo,GTX000301,1398.79,,,,,,,,
PAE002073,revenue_recognized,2026-08-20 06:55:04,APP00455,CAN025,CMP019,JOB057,1.0,,,PAY00301,111.9,INR,,,,,REV00301,111.9,pay_per_application_fee,,,,,
PAE002074,application_started,2026-08-19 10:49:00,APP00456,CAN012,CMP033,JOB015,1.0,,,,,,,,,,,,,,,,,
PAE002075,application_submitted,2026-08-19 12:03:00,APP00456,CAN012,CMP033,JOB015,1.0,,,,,,,,,,,,,,,,,
PAE002076,application_eligible,2026-08-20 02:03:00,APP00456,CAN012,CMP033,JOB015,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002077,payment_initiated,2026-08-20 02:18:00,APP00456,CAN012,CMP033,JOB015,1.0,,,PAY00302,281.14,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002078,payment_captured,2026-08-20 02:19:59,APP00456,CAN012,CMP033,JOB015,1.0,,,PAY00302,281.14,INR,,PayPerAppDemo,GTX000302,281.14,,,,,,,,
PAE002079,revenue_recognized,2026-08-20 02:32:59,APP00456,CAN012,CMP033,JOB015,1.0,,,PAY00302,22.49,INR,,,,,REV00302,22.49,pay_per_application_fee,,,,,
PAE002080,application_started,2026-08-20 18:58:00,APP00457,CAN012,CMP017,JOB042,1.0,,,,,,,,,,,,,,,,,
PAE002081,application_submitted,2026-08-20 19:23:00,APP00457,CAN012,CMP017,JOB042,1.0,,,,,,,,,,,,,,,,,
PAE002082,application_eligible,2026-08-20 23:23:00,APP00457,CAN012,CMP017,JOB042,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002083,payment_initiated,2026-08-20 23:44:00,APP00457,CAN012,CMP017,JOB042,1.0,,,PAY00303,1132.78,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002084,payment_captured,2026-08-20 23:45:35,APP00457,CAN012,CMP017,JOB042,1.0,,,PAY00303,1132.78,INR,,PayPerAppDemo,GTX000303,1132.78,,,,,,,,
PAE002085,revenue_recognized,2026-08-21 00:10:35,APP00457,CAN012,CMP017,JOB042,1.0,,,PAY00303,90.62,INR,,,,,REV00303,90.62,pay_per_application_fee,,,,,
PAE002086,application_started,2026-08-20 14:35:00,APP00458,CAN066,CMP040,JOB021,1.0,,,,,,,,,,,,,,,,,
PAE002087,application_submitted,2026-08-20 15:01:00,APP00458,CAN066,CMP040,JOB021,1.0,,,,,,,,,,,,,,,,,
PAE002088,application_started,2026-08-20 10:11:00,APP00459,CAN073,CMP010,JOB021,1.0,,,,,,,,,,,,,,,,,
PAE002089,application_submitted,2026-08-20 10:22:00,APP00459,CAN073,CMP010,JOB021,1.0,,,,,,,,,,,,,,,,,
PAE002090,application_eligible,2026-08-20 20:22:00,APP00459,CAN073,CMP010,JOB021,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002091,payment_initiated,2026-08-20 20:32:00,APP00459,CAN073,CMP010,JOB021,1.0,,,PAY00304,1451.21,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002092,payment_captured,2026-08-20 20:34:00,APP00459,CAN073,CMP010,JOB021,1.0,,,PAY00304,1451.21,INR,,PayPerAppDemo,GTX000304,1451.21,,,,,,,,
PAE002093,revenue_recognized,2026-08-20 20:43:00,APP00459,CAN073,CMP010,JOB021,1.0,,,PAY00304,116.1,INR,,,,,REV00304,116.1,pay_per_application_fee,,,,,
PAE002094,application_started,2026-08-20 08:29:00,APP00460,CAN001,CMP040,JOB033,1.0,,,,,,,,,,,,,,,,,
PAE002095,application_submitted,2026-08-20 09:37:00,APP00460,CAN001,CMP040,JOB033,1.0,,,,,,,,,,,,,,,,,
PAE002096,application_eligible,2026-08-20 10:37:00,APP00460,CAN001,CMP040,JOB033,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002097,payment_initiated,2026-08-20 10:44:00,APP00460,CAN001,CMP040,JOB033,1.0,,,PAY00305,866.83,INR,netbanking,PayPerAppDemo,,,,,,,,,,
PAE002098,payment_captured,2026-08-20 10:45:03,APP00460,CAN001,CMP040,JOB033,1.0,,,PAY00305,866.83,INR,,PayPerAppDemo,GTX000305,866.83,,,,,,,,
PAE002099,revenue_recognized,2026-08-20 11:12:03,APP00460,CAN001,CMP040,JOB033,1.0,,,PAY00305,69.35,INR,,,,,REV00305,69.35,pay_per_application_fee,,,,,
PAE002100,application_started,2026-08-20 11:56:00,APP00461,CAN077,CMP039,JOB001,1.0,,,,,,,,,,,,,,,,,
PAE002101,application_submitted,2026-08-20 13:20:00,APP00461,CAN077,CMP039,JOB001,1.0,,,,,,,,,,,,,,,,,
PAE002102,application_eligible,2026-08-20 20:20:00,APP00461,CAN077,CMP039,JOB001,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002103,payment_initiated,2026-08-20 20:41:00,APP00461,CAN077,CMP039,JOB001,1.0,,,PAY00306,435.32,INR,card,PayPerAppDemo,,,,,,,,,,
PAE002104,payment_captured,2026-08-20 20:42:54,APP00461,CAN077,CMP039,JOB001,1.0,,,PAY00306,435.32,INR,,PayPerAppDemo,GTX000306,435.32,,,,,,,,
PAE002105,revenue_recognized,2026-08-20 20:45:54,APP00461,CAN077,CMP039,JOB001,1.0,,,PAY00306,34.83,INR,,,,,REV00306,34.83,pay_per_application_fee,,,,,
PAE002106,application_started,2026-08-20 09:03:00,APP00462,CAN078,CMP020,JOB043,1.0,,,,,,,,,,,,,,,,,
PAE002107,application_submitted,2026-08-20 09:30:00,APP00462,CAN078,CMP020,JOB043,1.0,,,,,,,,,,,,,,,,,
PAE002108,application_eligible,2026-08-20 19:30:00,APP00462,CAN078,CMP020,JOB043,1.0,eligible,meets_demo_rules,,,,,,,,,,,,,,,
PAE002109,payment_initiated,2026-08-20 19:50:00,APP00462,CAN078,CMP020,JOB043,1.0,,,PAY00307,1114.39,INR,netbanking,PayPerAppDemo,,,,,,,,,,
