event_id,event_name,event_timestamp,seller_id,job_id,session_id,source,platform,event_version,job_category,location,skill_count,publication_status,close_reason,changed_fields,pause_reason
E000379,job_post_published,2026-08-13 14:05:00,S008,J0107,SESS_J0107,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,published,,,
E000380,job_post_closed,2026-08-17 14:05:00,S008,J0107,SESS_J0107,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,,position_filled,,
E000381,job_post_started,2026-08-13 08:50:00,S002,J0108,SESS_J0108,synthetic_demo,web,1.0,Business Analyst,Hyderabad,,,,,
E000382,job_post_completed,2026-08-13 09:07:00,S002,J0108,SESS_J0108,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,4.0,,,,
E000383,job_post_published,2026-08-13 11:05:00,S002,J0108,SESS_J0108,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,published,,,
E000384,job_post_closed,2026-08-20 11:05:00,S002,J0108,SESS_J0108,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,,position_filled,,
E000385,job_post_started,2026-08-13 14:56:00,S009,J0109,SESS_J0109,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,,,,,
E000386,job_post_completed,2026-08-13 15:26:00,S009,J0109,SESS_J0109,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,5.0,,,,
E000387,job_post_started,2026-08-13 16:17:00,S016,J0110,SESS_J0110,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000388,job_post_completed,2026-08-13 16:27:00,S016,J0110,SESS_J0110,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,2.0,,,,
E000389,job_post_published,2026-08-13 18:05:00,S016,J0110,SESS_J0110,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,published,,,
E000390,job_post_closed,2026-08-25 18:05:00,S016,J0110,SESS_J0110,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,seller_closed,,
E000391,job_post_started,2026-08-13 10:44:00,S015,J0111,SESS_J0111,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,,,,
E000392,job_post_completed,2026-08-13 11:17:00,S015,J0111,SESS_J0111,synthetic_demo,mobile,1.0,Digital Marketer,Pune,2.0,,,,
E000393,job_post_published,2026-08-13 12:06:00,S015,J0111,SESS_J0111,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,published,,,
E000394,job_post_started,2026-08-14 16:51:00,S022,J0112,SESS_J0112,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,,,,
E000395,job_post_completed,2026-08-14 17:06:00,S022,J0112,SESS_J0112,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,6.0,,,,
E000396,job_post_published,2026-08-14 17:14:00,S022,J0112,SESS_J0112,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,published,,,
E000397,job_post_started,2026-08-14 10:43:00,S019,J0113,SESS_J0113,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,,,,
E000398,job_post_completed,2026-08-14 11:16:00,S019,J0113,SESS_J0113,synthetic_demo,web,1.0,Data Analyst,Chennai,5.0,,,,
E000399,job_post_published,2026-08-14 12:08:00,S019,J0113,SESS_J0113,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,published,,,
E000400,job_post_closed,2026-08-17 12:08:00,S019,J0113,SESS_J0113,synthetic_demo,web,1.0,Data Analyst,Chennai,,,position_filled,,
E000401,job_post_started,2026-08-14 16:07:00,S016,J0114,SESS_J0114,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,,,,
E000402,job_post_completed,2026-08-14 16:28:00,S016,J0114,SESS_J0114,synthetic_demo,mobile,1.0,Digital Marketer,Pune,7.0,,,,
E000403,job_post_published,2026-08-14 18:12:00,S016,J0114,SESS_J0114,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,published,,,
E000404,job_post_closed,2026-08-18 18:12:00,S016,J0114,SESS_J0114,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,,position_filled,,
E000405,job_post_started,2026-08-14 13:42:00,S006,J0115,SESS_J0115,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000406,job_post_completed,2026-08-14 14:09:00,S006,J0115,SESS_J0115,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,6.0,,,,
E000407,job_post_published,2026-08-14 15:44:00,S006,J0115,SESS_J0115,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,published,,,
E000408,job_post_started,2026-08-14 11:07:00,S026,J0116,SESS_J0116,synthetic_demo,web,1.0,Business Analyst,Chennai,,,,,
E000409,job_post_completed,2026-08-14 11:24:00,S026,J0116,SESS_J0116,synthetic_demo,mobile,1.0,Business Analyst,Chennai,3.0,,,,
E000410,job_post_published,2026-08-14 13:10:00,S026,J0116,SESS_J0116,synthetic_demo,mobile,1.0,Business Analyst,Chennai,,published,,,
E000411,job_post_closed,2026-08-17 13:10:00,S026,J0116,SESS_J0116,synthetic_demo,mobile,1.0,Business Analyst,Chennai,,,position_filled,,
E000412,job_post_started,2026-08-14 14:49:00,S013,J0117,SESS_J0117,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,,,
E000413,job_post_completed,2026-08-14 15:20:00,S013,J0117,SESS_J0117,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,3.0,,,,
E000414,job_post_published,2026-08-14 17:10:00,S013,J0117,SESS_J0117,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,,published,,,
E000415,job_post_closed,2026-08-29 17:10:00,S013,J0117,SESS_J0117,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,expired,,
E000416,job_post_started,2026-08-14 16:58:00,S025,J0118,SESS_J0118,synthetic_demo,web,1.0,Software Developer,Pune,,,,,
E000417,job_post_completed,2026-08-14 17:06:00,S025,J0118,SESS_J0118,synthetic_demo,web,1.0,Software Developer,Pune,6.0,,,,
E000418,job_post_published,2026-08-14 18:57:00,S025,J0118,SESS_J0118,synthetic_demo,web,1.0,Software Developer,Pune,,published,,,
E000419,job_post_started,2026-08-14 12:12:00,S017,J0119,SESS_J0119,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,,,,
E000420,job_post_completed,2026-08-14 12:57:00,S017,J0119,SESS_J0119,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,3.0,,,,
E000421,job_post_published,2026-08-14 14:12:00,S017,J0119,SESS_J0119,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,published,,,
E000422,job_post_started,2026-08-15 13:53:00,S006,J0120,SESS_J0120,synthetic_demo,web,1.0,Digital Marketer,Chennai,,,,,
E000423,job_post_completed,2026-08-15 14:34:00,S006,J0120,SESS_J0120,synthetic_demo,web,1.0,Digital Marketer,Chennai,2.0,,,,
E000424,job_post_started,2026-08-15 11:49:00,S025,J0121,SESS_J0121,synthetic_demo,web,1.0,Digital Marketer,Mumbai,,,,,
E000425,job_post_completed,2026-08-15 12:30:00,S025,J0121,SESS_J0121,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,5.0,,,,
E000426,job_post_published,2026-08-15 13:28:00,S025,J0121,SESS_J0121,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,published,,,
E000427,job_post_started,2026-08-15 08:10:00,S010,J0122,SESS_J0122,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,
E000428,job_post_completed,2026-08-15 08:43:00,S010,J0122,SESS_J0122,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,5.0,,,,
E000429,job_post_published,2026-08-15 09:41:00,S010,J0122,SESS_J0122,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,published,,,
E000430,job_post_started,2026-08-15 10:48:00,S028,J0123,SESS_J0123,synthetic_demo,web,1.0,Business Analyst,Pune,,,,,
E000431,job_post_completed,2026-08-15 11:16:00,S028,J0123,SESS_J0123,synthetic_demo,web,1.0,Business Analyst,Pune,4.0,,,,
E000432,job_post_published,2026-08-15 12:26:00,S028,J0123,SESS_J0123,synthetic_demo,mobile,1.0,Business Analyst,Pune,,published,,,
E000433,job_post_closed,2026-08-23 12:26:00,S028,J0123,SESS_J0123,synthetic_demo,mobile,1.0,Business Analyst,Pune,,,expired,,
E000434,job_post_started,2026-08-15 17:46:00,S008,J0124,SESS_J0124,synthetic_demo,web,1.0,Software Developer,Mumbai,,,,,
E000435,job_post_completed,2026-08-15 18:11:00,S008,J0124,SESS_J0124,synthetic_demo,mobile,1.0,Software Developer,Mumbai,5.0,,,,
E000436,job_post_published,2026-08-15 18:40:00,S008,J0124,SESS_J0124,synthetic_demo,mobile,1.0,Software Developer,Mumbai,,published,,,
E000437,job_post_paused,2026-08-19 18:40:00,S008,J0124,SESS_J0124,synthetic_demo,mobile,1.0,Software Developer,Mumbai,,,,,low_response
E000438,job_post_reactivated,2026-08-20 18:40:00,S008,J0124,SESS_J0124,synthetic_demo,web,1.0,Software Developer,Mumbai,,,,,
E000439,job_post_started,2026-08-15 15:38:00,S002,J0125,SESS_J0125,synthetic_demo,web,1.0,Data Analyst,Mumbai,,,,,
E000440,job_post_completed,2026-08-15 16:13:00,S002,J0125,SESS_J0125,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,2.0,,,,
E000441,job_post_published,2026-08-15 16:54:00,S002,J0125,SESS_J0125,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,,published,,,
E000442,job_post_started,2026-08-16 11:23:00,S002,J0126,SESS_J0126,synthetic_demo,web,1.0,Digital Marketer,Chennai,,,,,
E000443,job_post_completed,2026-08-16 12:03:00,S002,J0126,SESS_J0126,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,5.0,,,,
E000444,job_post_published,2026-08-16 12:44:00,S002,J0126,SESS_J0126,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,,published,,,
E000445,job_post_started,2026-08-16 13:50:00,S005,J0127,SESS_J0127,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,,,
E000446,job_post_completed,2026-08-16 14:16:00,S005,J0127,SESS_J0127,synthetic_demo,web,1.0,Data Analyst,Pune,3.0,,,,
E000447,job_post_published,2026-08-16 15:32:00,S005,J0127,SESS_J0127,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000448,job_post_paused,2026-08-18 15:32:00,S005,J0127,SESS_J0127,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,,,low_response
E000449,job_post_reactivated,2026-08-20 15:32:00,S005,J0127,SESS_J0127,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,,,
E000450,job_post_closed,2026-08-26 15:32:00,S005,J0127,SESS_J0127,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,position_filled,,
E000451,job_post_started,2026-08-16 10:25:00,S030,J0128,SESS_J0128,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,,,,
E000452,job_post_completed,2026-08-16 11:09:00,S030,J0128,SESS_J0128,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,6.0,,,,
E000453,job_post_published,2026-08-16 12:48:00,S030,J0128,SESS_J0128,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,published,,,
E000454,job_post_started,2026-08-16 14:37:00,S012,J0129,SESS_J0129,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,,,,
E000455,job_post_completed,2026-08-16 15:01:00,S012,J0129,SESS_J0129,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,6.0,,,,
E000456,job_post_published,2026-08-16 16:47:00,S012,J0129,SESS_J0129,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,published,,,
E000457,job_post_closed,2026-08-28 16:47:00,S012,J0129,SESS_J0129,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,,expired,,
E000458,job_post_started,2026-08-16 17:44:00,S005,J0130,SESS_J0130,synthetic_demo,web,1.0,Software Developer,Bengaluru,,,,,
E000459,job_post_completed,2026-08-16 17:56:00,S005,J0130,SESS_J0130,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,5.0,,,,
E000460,job_post_published,2026-08-16 18:25:00,S005,J0130,SESS_J0130,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,,published,,,
E000461,job_post_started,2026-08-16 10:33:00,S030,J0131,SESS_J0131,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,
E000462,job_post_completed,2026-08-16 10:51:00,S030,J0131,SESS_J0131,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,7.0,,,,
E000463,job_post_published,2026-08-16 12:07:00,S030,J0131,SESS_J0131,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,published,,,
E000464,job_post_started,2026-08-16 17:30:00,S018,J0132,SESS_J0132,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,,
E000465,job_post_completed,2026-08-16 17:47:00,S018,J0132,SESS_J0132,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,6.0,,,,
E000466,job_post_published,2026-08-16 18:23:00,S018,J0132,SESS_J0132,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,published,,,
E000467,job_post_started,2026-08-16 13:35:00,S016,J0133,SESS_J0133,synthetic_demo,web,1.0,Business Analyst,Pune,,,,,
E000468,job_post_completed,2026-08-16 13:57:00,S016,J0133,SESS_J0133,synthetic_demo,mobile,1.0,Business Analyst,Pune,6.0,,,,
E000469,job_post_published,2026-08-16 14:38:00,S016,J0133,SESS_J0133,synthetic_demo,mobile,1.0,Business Analyst,Pune,,published,,,
E000470,job_post_started,2026-08-17 13:59:00,S002,J0134,SESS_J0134,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,,,,
E000471,job_post_completed,2026-08-17 14:32:00,S002,J0134,SESS_J0134,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,7.0,,,,
E000472,job_post_published,2026-08-17 16:00:00,S002,J0134,SESS_J0134,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,published,,,
E000473,job_post_closed,2026-08-28 16:00:00,S002,J0134,SESS_J0134,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,,expired,,
E000474,job_post_started,2026-08-17 11:40:00,S008,J0135,SESS_J0135,synthetic_demo,web,1.0,Data Analyst,Chennai,,,,,
E000475,job_post_completed,2026-08-17 11:59:00,S008,J0135,SESS_J0135,synthetic_demo,mobile,1.0,Data Analyst,Chennai,5.0,,,,
E000476,job_post_published,2026-08-17 12:10:00,S008,J0135,SESS_J0135,synthetic_demo,web,1.0,Data Analyst,Chennai,,published,,,
E000477,job_post_started,2026-08-17 15:30:00,S030,J0136,SESS_J0136,synthetic_demo,mobile,1.0,Software Developer,Pune,,,,,
E000478,job_post_completed,2026-08-17 15:47:00,S030,J0136,SESS_J0136,synthetic_demo,mobile,1.0,Software Developer,Pune,4.0,,,,
E000479,job_post_published,2026-08-17 17:28:00,S030,J0136,SESS_J0136,synthetic_demo,web,1.0,Software Developer,Pune,,published,,,
E000480,job_post_started,2026-08-17 14:56:00,S028,J0137,SESS_J0137,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,,,,
E000481,job_post_completed,2026-08-17 15:12:00,S028,J0137,SESS_J0137,synthetic_demo,web,1.0,Data Analyst,Hyderabad,5.0,,,,
E000482,job_post_started,2026-08-17 08:19:00,S028,J0138,SESS_J0138,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,,,,
E000483,job_post_completed,2026-08-17 09:00:00,S028,J0138,SESS_J0138,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,4.0,,,,
E000484,job_post_published,2026-08-17 10:22:00,S028,J0138,SESS_J0138,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,published,,,
E000485,job_post_started,2026-08-17 13:10:00,S009,J0139,SESS_J0139,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,,,,,
E000486,job_post_completed,2026-08-17 13:44:00,S009,J0139,SESS_J0139,synthetic_demo,web,1.0,Software Developer,Bengaluru,7.0,,,,
E000487,job_post_published,2026-08-17 15:11:00,S009,J0139,SESS_J0139,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,,published,,,
E000488,job_post_started,2026-08-17 14:32:00,S006,J0140,SESS_J0140,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,,,,
E000489,job_post_completed,2026-08-17 14:57:00,S006,J0140,SESS_J0140,synthetic_demo,web,1.0,Digital Marketer,Pune,7.0,,,,
E000490,job_post_published,2026-08-17 15:13:00,S006,J0140,SESS_J0140,synthetic_demo,web,1.0,Digital Marketer,Pune,,published,,,
E000491,job_post_closed,2026-08-25 15:13:00,S006,J0140,SESS_J0140,synthetic_demo,mobile,1.0,Digital Marketer,Pune,,,position_filled,,
E000492,job_post_started,2026-08-17 12:37:00,S025,J0141,SESS_J0141,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,,
E000493,job_post_completed,2026-08-17 13:18:00,S025,J0141,SESS_J0141,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,7.0,,,,
E000494,job_post_published,2026-08-17 13:24:00,S025,J0141,SESS_J0141,synthetic_demo,web,1.0,Business Analyst,Mumbai,,published,,,
E000495,job_post_closed,2026-08-29 13:24:00,S025,J0141,SESS_J0141,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,expired,,
E000496,job_post_started,2026-08-17 13:39:00,S023,J0142,SESS_J0142,synthetic_demo,web,1.0,Data Analyst,Mumbai,,,,,
E000497,job_post_completed,2026-08-17 13:58:00,S023,J0142,SESS_J0142,synthetic_demo,web,1.0,Data Analyst,Mumbai,5.0,,,,
E000498,job_post_published,2026-08-17 14:31:00,S023,J0142,SESS_J0142,synthetic_demo,mobile,1.0,Data Analyst,Mumbai,,published,,,
E000499,job_post_started,2026-08-17 17:55:00,S018,J0143,SESS_J0143,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,,,,,
E000500,job_post_completed,2026-08-17 18:05:00,S018,J0143,SESS_J0143,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,6.0,,,,
E000501,job_post_published,2026-08-17 19:17:00,S018,J0143,SESS_J0143,synthetic_demo,web,1.0,Software Developer,Hyderabad,,published,,,
E000502,job_post_edited,2026-08-18 00:05:00,S018,J0143,SESS_J0143,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,,description,
E000503,job_post_started,2026-08-18 15:05:00,S004,J0144,SESS_J0144,synthetic_demo,web,1.0,Software Developer,Chennai,,,,,
E000504,job_post_completed,2026-08-18 15:42:00,S004,J0144,SESS_J0144,synthetic_demo,web,1.0,Software Developer,Chennai,5.0,,,,
E000505,job_post_published,2026-08-18 16:44:00,S004,J0144,SESS_J0144,synthetic_demo,mobile,1.0,Software Developer,Chennai,,published,,,
E000506,job_post_started,2026-08-18 12:52:00,S010,J0145,SESS_J0145,synthetic_demo,web,1.0,Data Analyst,Pune,,,,,
E000507,job_post_completed,2026-08-18 12:57:00,S010,J0145,SESS_J0145,synthetic_demo,web,1.0,Data Analyst,Pune,6.0,,,,
E000508,job_post_published,2026-08-18 14:37:00,S010,J0145,SESS_J0145,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000509,job_post_closed,2026-08-21 14:37:00,S010,J0145,SESS_J0145,synthetic_demo,web,1.0,Data Analyst,Pune,,,seller_closed,,
E000510,job_post_started,2026-08-18 10:49:00,S010,J0146,SESS_J0146,synthetic_demo,mobile,1.0,UI/UX Designer,Hyderabad,,,,,
E000511,job_post_completed,2026-08-18 11:20:00,S010,J0146,SESS_J0146,synthetic_demo,mobile,1.0,UI/UX Designer,Hyderabad,5.0,,,,
E000512,job_post_published,2026-08-18 12:12:00,S010,J0146,SESS_J0146,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,published,,,
E000513,job_post_closed,2026-08-28 12:12:00,S010,J0146,SESS_J0146,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,seller_closed,,
E000514,job_post_started,2026-08-18 08:19:00,S024,J0147,SESS_J0147,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,,,,,
E000515,job_post_completed,2026-08-18 08:53:00,S024,J0147,SESS_J0147,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,6.0,,,,
E000516,job_post_published,2026-08-18 10:24:00,S024,J0147,SESS_J0147,synthetic_demo,web,1.0,Software Developer,Bengaluru,,published,,,
E000517,job_post_closed,2026-08-31 10:24:00,S024,J0147,SESS_J0147,synthetic_demo,web,1.0,Software Developer,Bengaluru,,,position_filled,,
E000518,job_post_started,2026-08-18 08:15:00,S026,J0148,SESS_J0148,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,,,
E000519,job_post_completed,2026-08-18 08:33:00,S026,J0148,SESS_J0148,synthetic_demo,web,1.0,UI/UX Designer,Chennai,6.0,,,,
E000520,job_post_published,2026-08-18 08:46:00,S026,J0148,SESS_J0148,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,published,,,
E000521,job_post_paused,2026-08-22 08:46:00,S026,J0148,SESS_J0148,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,,,temporary_hold
E000522,job_post_reactivated,2026-08-23 08:46:00,S026,J0148,SESS_J0148,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,,,
E000523,job_post_started,2026-08-18 13:36:00,S010,J0149,SESS_J0149,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,,,
E000524,job_post_completed,2026-08-18 14:19:00,S010,J0149,SESS_J0149,synthetic_demo,mobile,1.0,Software Developer,Chennai,3.0,,,,
E000525,job_post_published,2026-08-18 16:02:00,S010,J0149,SESS_J0149,synthetic_demo,web,1.0,Software Developer,Chennai,,published,,,
E000526,job_post_started,2026-08-18 16:31:00,S019,J0150,SESS_J0150,synthetic_demo,mobile,1.0,Software Developer,Pune,,,,,
E000527,job_post_completed,2026-08-18 16:39:00,S019,J0150,SESS_J0150,synthetic_demo,mobile,1.0,Software Developer,Pune,6.0,,,,
E000528,job_post_published,2026-08-18 17:28:00,S019,J0150,SESS_J0150,synthetic_demo,mobile,1.0,Software Developer,Pune,,published,,,
E000529,job_post_edited,2026-08-18 21:10:00,S019,J0150,SESS_J0150,synthetic_demo,mobile,1.0,Software Developer,Pune,,,,description,
E000530,job_post_closed,2026-09-02 17:28:00,S019,J0150,SESS_J0150,synthetic_demo,web,1.0,Software Developer,Pune,,,expired,,
E000531,job_post_started,2026-08-18 16:26:00,S026,J0151,SESS_J0151,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000532,job_post_completed,2026-08-18 16:57:00,S026,J0151,SESS_J0151,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,5.0,,,,
E000533,job_post_published,2026-08-18 18:13:00,S026,J0151,SESS_J0151,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,published,,,
E000534,job_post_started,2026-08-18 08:17:00,S003,J0152,SESS_J0152,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,,,,
E000535,job_post_completed,2026-08-18 08:46:00,S003,J0152,SESS_J0152,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,2.0,,,,
E000536,job_post_published,2026-08-18 10:17:00,S003,J0152,SESS_J0152,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,published,,,
E000537,job_post_started,2026-08-18 11:47:00,S030,J0153,SESS_J0153,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,,,,
E000538,job_post_completed,2026-08-18 11:59:00,S030,J0153,SESS_J0153,synthetic_demo,web,1.0,Data Analyst,Hyderabad,3.0,,,,
E000539,job_post_published,2026-08-18 13:39:00,S030,J0153,SESS_J0153,synthetic_demo,web,1.0,Data Analyst,Hyderabad,,published,,,
E000540,job_post_started,2026-08-18 12:23:00,S018,J0154,SESS_J0154,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,,
E000541,job_post_completed,2026-08-18 13:00:00,S018,J0154,SESS_J0154,synthetic_demo,web,1.0,Business Analyst,Mumbai,5.0,,,,
E000542,job_post_published,2026-08-18 14:57:00,S018,J0154,SESS_J0154,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,published,,,
E000543,job_post_closed,2026-08-25 14:57:00,S018,J0154,SESS_J0154,synthetic_demo,web,1.0,Business Analyst,Mumbai,,,seller_closed,,
E000544,job_post_started,2026-08-19 08:16:00,S028,J0155,SESS_J0155,synthetic_demo,mobile,1.0,Software Developer,Hyderabad,,,,,
E000545,job_post_completed,2026-08-19 08:56:00,S028,J0155,SESS_J0155,synthetic_demo,web,1.0,Software Developer,Hyderabad,4.0,,,,
E000546,job_post_published,2026-08-19 10:15:00,S028,J0155,SESS_J0155,synthetic_demo,web,1.0,Software Developer,Hyderabad,,published,,,
E000547,job_post_started,2026-08-19 15:46:00,S021,J0156,SESS_J0156,synthetic_demo,web,1.0,Business Analyst,Mumbai,,,,,
E000548,job_post_completed,2026-08-19 16:22:00,S021,J0156,SESS_J0156,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,7.0,,,,
E000549,job_post_published,2026-08-19 17:25:00,S021,J0156,SESS_J0156,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,published,,,
E000550,job_post_edited,2026-08-19 18:25:00,S021,J0156,SESS_J0156,synthetic_demo,web,1.0,Business Analyst,Mumbai,,,,skills,
E000551,job_post_started,2026-08-19 10:53:00,S025,J0157,SESS_J0157,synthetic_demo,web,1.0,Data Analyst,Pune,,,,,
E000552,job_post_completed,2026-08-19 11:38:00,S025,J0157,SESS_J0157,synthetic_demo,web,1.0,Data Analyst,Pune,7.0,,,,
E000553,job_post_published,2026-08-19 12:12:00,S025,J0157,SESS_J0157,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000554,job_post_started,2026-08-19 08:00:00,S020,J0158,SESS_J0158,synthetic_demo,mobile,1.0,UI/UX Designer,Pune,,,,,
E000555,job_post_completed,2026-08-19 08:39:00,S020,J0158,SESS_J0158,synthetic_demo,web,1.0,UI/UX Designer,Pune,2.0,,,,
E000556,job_post_published,2026-08-19 09:54:00,S020,J0158,SESS_J0158,synthetic_demo,mobile,1.0,UI/UX Designer,Pune,,published,,,
E000557,job_post_started,2026-08-19 09:58:00,S023,J0159,SESS_J0159,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,,,,,
E000558,job_post_completed,2026-08-19 10:09:00,S023,J0159,SESS_J0159,synthetic_demo,web,1.0,UI/UX Designer,Hyderabad,3.0,,,,
E000559,job_post_published,2026-08-19 11:21:00,S023,J0159,SESS_J0159,synthetic_demo,mobile,1.0,UI/UX Designer,Hyderabad,,published,,,
E000560,job_post_started,2026-08-19 17:15:00,S012,J0160,SESS_J0160,synthetic_demo,web,1.0,UI/UX Designer,Pune,,,,,
E000561,job_post_completed,2026-08-19 17:34:00,S012,J0160,SESS_J0160,synthetic_demo,web,1.0,UI/UX Designer,Pune,7.0,,,,
E000562,job_post_published,2026-08-19 18:17:00,S012,J0160,SESS_J0160,synthetic_demo,mobile,1.0,UI/UX Designer,Pune,,published,,,
E000563,job_post_started,2026-08-19 15:54:00,S023,J0161,SESS_J0161,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,,,,,
E000564,job_post_completed,2026-08-19 16:26:00,S023,J0161,SESS_J0161,synthetic_demo,web,1.0,Software Developer,Bengaluru,6.0,,,,
E000565,job_post_published,2026-08-19 17:53:00,S023,J0161,SESS_J0161,synthetic_demo,web,1.0,Software Developer,Bengaluru,,published,,,
E000566,job_post_started,2026-08-19 08:59:00,S019,J0162,SESS_J0162,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000567,job_post_completed,2026-08-19 09:08:00,S019,J0162,SESS_J0162,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,6.0,,,,
E000568,job_post_published,2026-08-19 10:40:00,S019,J0162,SESS_J0162,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,published,,,
